Iter,Loss,ErrorLambda1,ErrorLambda2
1.510000000000000000e+02,1.679301203694194555e-04,1.000167914113262668e+02,2.260163001252404058e+01
1.520000000000000000e+02,1.654867664910852909e-04,1.000429048057412729e+02,2.260506055529735292e+01
1.530000000000000000e+02,1.625931035960093141e-04,1.000405858503654599e+02,2.260325385153400646e+01
1.540000000000000000e+02,1.608885650057345629e-04,1.000527453958056867e+02,2.260469482579059886e+01
1.550000000000000000e+02,1.592690096003934741e-04,1.000769636360928416e+02,2.260756945971365184e+01
1.560000000000000000e+02,1.581662509124726057e-04,1.000836162827908993e+02,2.260306367219049761e+01
1.570000000000000000e+02,1.572939218021929264e-04,1.000910751172341406e+02,2.260288080743712413e+01
1.580000000000000000e+02,1.562621619086712599e-04,1.000846317561808974e+02,2.260221517973484140e+01
1.590000000000000000e+02,1.556650095153599977e-04,1.000815123494248837e+02,2.260181287727741761e+01
1.600000000000000000e+02,1.544938422739505768e-04,1.000807351898401976e+02,2.260233221317700014e+01
1.610000000000000000e+02,1.534268230898305774e-04,1.000952868897002190e+02,2.260461436529911694e+01
1.620000000000000000e+02,1.528090506326407194e-04,1.001189619884826243e+02,2.260775232446702532e+01
1.630000000000000000e+02,1.523699320387095213e-04,1.001437474973499775e+02,2.261074399183223704e+01
1.640000000000000000e+02,1.519335783086717129e-04,1.001674797385931015e+02,2.261354547985393637e+01
1.650000000000000000e+02,1.513984752818942070e-04,1.001852560322731733e+02,2.261639085541644789e+01
1.660000000000000000e+02,1.510508300270885229e-04,1.001866730162873864e+02,2.261790497557439039e+01
1.670000000000000000e+02,1.507527922512963414e-04,1.001757288817316294e+02,2.261794154852506367e+01
1.680000000000000000e+02,1.504774118075147271e-04,1.001614215201698244e+02,2.261775868377168663e+01
1.690000000000000000e+02,1.503413805039599538e-04,1.001521601690910757e+02,2.261723934787210766e+01
1.700000000000000000e+02,1.502972882008180022e-04,1.001553963054902852e+02,2.261779525672236346e+01
1.710000000000000000e+02,1.502617087680846453e-04,1.001580385607667267e+02,2.261819755917979080e+01
1.720000000000000000e+02,1.501989172538742423e-04,1.001633742242120206e+02,2.261908262458612384e+01
1.730000000000000000e+02,1.500906073488295078e-04,1.001674406696110964e+02,2.262034073408933921e+01
1.740000000000000000e+02,1.498123747296631336e-04,1.001730533665977418e+02,2.262292278440699178e+01
1.750000000000000000e+02,1.491221482865512371e-04,1.001768864924088120e+02,2.262834289569701696e+01
1.760000000000000000e+02,1.472779404139146209e-04,1.001749518327414989e+02,2.264126046187540808e+01
1.770000000000000000e+02,1.484640670241788030e-04,1.001487983274273574e+02,2.266471103784817487e+01
1.780000000000000000e+02,1.456976315239444375e-04,1.001611779094673693e+02,2.265361480461340093e+01
1.790000000000000000e+02,1.430612901458516717e-04,1.001383469556458294e+02,2.266640802275949440e+01
1.800000000000000000e+02,1.406455558026209474e-04,1.001275479677133262e+02,2.266261175047943510e+01
1.810000000000000000e+02,1.394014252582564950e-04,1.001107497140765190e+02,2.266389911834319193e+01
1.820000000000000000e+02,1.392825797665864229e-04,1.000895960256457329e+02,2.265715506623873665e+01
1.830000000000000000e+02,1.374369021505117416e-04,1.000999425887130201e+02,2.266046857556988314e+01
1.840000000000000000e+02,1.350440725218504667e-04,1.000995252863503993e+02,2.266696393160975020e+01
1.850000000000000000e+02,1.344343909295275807e-04,1.000875467434525490e+02,2.267784072714048094e+01
1.860000000000000000e+02,1.333043619524687529e-04,1.000921550439670682e+02,2.267367141076353576e+01
1.870000000000000000e+02,1.323254691669717431e-04,1.000942526210565120e+02,2.268192958302593709e+01
1.880000000000000000e+02,1.294870162382721901e-04,1.000507476739585400e+02,2.268174671827256361e+01
1.890000000000000000e+02,1.306922058574855328e-04,1.000137709226692095e+02,2.267378844420569806e+01
1.900000000000000000e+02,1.282831653952598572e-04,1.000356811593519524e+02,2.267849904025262830e+01
1.910000000000000000e+02,1.268622872885316610e-04,1.000361289829015732e+02,2.268369971383860317e+01
1.920000000000000000e+02,1.331835228484123945e-04,1.000245024246396497e+02,2.270836451177378379e+01
1.930000000000000000e+02,1.254207018064334989e-04,1.000313941447529942e+02,2.269376458986434741e+01
1.940000000000000000e+02,1.282959128729999065e-04,1.000226020551053807e+02,2.270541673194938426e+01
1.950000000000000000e+02,1.241164427483454347e-04,1.000275790807791054e+02,2.269881897164762563e+01
1.960000000000000000e+02,1.213764262502081692e-04,1.000528158736415207e+02,2.270511683375384848e+01
1.970000000000000000e+02,1.220020349137485027e-04,1.000182075775228441e+02,2.271123914569683322e+01
1.980000000000000000e+02,1.201149643748067319e-04,1.000351868948200718e+02,2.270821090538094822e+01
1.990000000000000000e+02,1.189367758342996240e-04,9.997672945901285857e+01,2.271488181158406050e+01
2.000000000000000000e+02,1.172495540231466293e-04,9.998192743514664471e+01,2.272932812710065775e+01
2.010000000000000000e+02,1.225298474309965968e-04,1.000202365190489218e+02,2.272077737123285956e+01
2.020000000000000000e+02,1.161811378551647067e-04,9.999231052424875088e+01,2.272700940202786768e+01
2.030000000000000000e+02,1.150877942563965917e-04,9.999450039249495603e+01,2.272379829695860920e+01
2.040000000000000000e+02,1.142084220191463828e-04,9.999863105258555152e+01,2.272685579563503566e+01
2.050000000000000000e+02,1.124276823247782886e-04,9.998507761338260025e+01,2.273762287231373591e+01
2.060000000000000000e+02,1.112209210987202823e-04,9.997409257339313626e+01,2.273695724461144962e+01
2.070000000000000000e+02,1.114306651288643479e-04,9.995712298259604722e+01,2.273983187853450261e+01
2.080000000000000000e+02,1.103286704164929688e-04,9.996517564577516168e+01,2.273846405017925676e+01
2.090000000000000000e+02,1.085135882021859288e-04,9.997130252304486930e+01,2.274211403065661941e+01
2.100000000000000000e+02,1.079539651982486248e-04,9.996960163989569992e+01,2.274767311915920942e+01
2.110000000000000000e+02,1.076171465683728456e-04,9.997018158610444516e+01,2.274580058408465177e+01
2.120000000000000000e+02,1.089942379621788859e-04,9.997881382150808349e+01,2.274576401113397495e+01
2.130000000000000000e+02,1.067341945599764585e-04,9.997329935140442103e+01,2.274580058408465177e+01
2.140000000000000000e+02,1.065317192114889622e-04,9.996806147100869566e+01,2.275077450537644097e+01
2.150000000000000000e+02,1.061883958755061030e-04,9.997012432722840458e+01,2.274882150981040141e+01
2.160000000000000000e+02,1.059439673554152250e-04,9.995890492282342166e+01,2.275084033668765926e+01
2.170000000000000000e+02,1.058214984368532896e-04,9.995077941566705704e+01,2.275124995373521841e+01
2.180000000000000000e+02,1.055569737218320370e-04,9.994108232203871012e+01,2.275194483979804261e+01
2.190000000000000000e+02,1.054888853104785085e-04,9.992946814745664597e+01,2.275419041896948258e+01
2.200000000000000000e+02,1.053658197633922100e-04,9.992279131547547877e+01,2.275460003601704173e+01
2.210000000000000000e+02,1.052748848451301455e-04,9.991279774112626910e+01,2.275604101027363413e+01
2.220000000000000000e+02,1.051363506121560931e-04,9.989790219115093350e+01,2.275872546485317471e+01
2.230000000000000000e+02,1.048227277351543307e-04,9.987453212961554527e+01,2.276417483450374135e+01
2.240000000000000000e+02,1.043862866936251521e-04,9.984759688377380371e+01,2.277334733053301719e+01
2.250000000000000000e+02,1.041074574459344149e-04,9.983620772836729884e+01,2.278130560459988274e+01
2.260000000000000000e+02,1.037262263707816601e-04,9.982286090962588787e+01,2.279009774194214089e+01
2.270000000000000000e+02,1.034246670315042138e-04,9.982767145847901702e+01,2.278693783900382286e+01
2.280000000000000000e+02,1.030799176078289747e-04,9.986078238580375910e+01,2.278306842082241346e+01
2.290000000000000000e+02,1.028053447953425348e-04,9.986537432996556163e+01,2.278505798933912985e+01
2.300000000000000000e+02,1.027231919579207897e-04,9.987298555206507444e+01,2.278524085409250688e+01
2.310000000000000000e+02,1.026378449751064181e-04,9.987692562863230705e+01,2.278608934654816309e+01
2.320000000000000000e+02,1.023377699311822653e-04,9.988882769830524921e+01,2.278748643326394685e+01
2.330000000000000000e+02,1.019366973196156323e-04,9.989424931118264794e+01,2.279245303996560423e+01
2.340000000000000000e+02,1.013422443065792322e-04,9.990287375403568149e+01,2.279469861913704420e+01
2.350000000000000000e+02,1.009497354971244931e-04,9.988159348722547293e+01,2.280446359696725267e+01
2.360000000000000000e+02,1.003556390060111880e-04,9.985838988795876503e+01,2.280960575383215172e+01
2.370000000000000000e+02,9.991695696953684092e-05,9.984515521209686995e+01,2.281542816757960068e+01
2.380000000000000000e+02,9.963942284230142832e-05,9.982949949335306883e+01,2.282569053753898913e+01
2.390000000000000000e+02,9.922072786139324307e-05,9.983163601718842983e+01,2.282533212262237399e+01
2.400000000000000000e+02,9.871965448837727308e-05,9.983209900092333555e+01,2.282977939342444529e+01
2.410000000000000000e+02,9.845814201980829239e-05,9.981583780609071255e+01,2.283993935912194573e+01
2.420000000000000000e+02,9.833495278144255280e-05,9.982099350308999419e+01,2.283672825405268370e+01
2.430000000000000000e+02,9.766423318069428205e-05,9.981429165927693248e+01,2.284034166157936951e+01
2.440000000000000000e+02,9.596467134542763233e-05,9.981297635240480304e+01,2.284975553908309820e+01
2.450000000000000000e+02,9.957529982784762979e-05,9.984345608390867710e+01,2.284511808893751450e+01
2.460000000000000000e+02,9.490533557254821062e-05,9.982316680252552032e+01,2.284821216056461424e+01
2.470000000000000000e+02,9.492157550994306803e-05,9.983354553114622831e+01,2.286134184985692031e+01
2.480000000000000000e+02,9.383210272062569857e-05,9.982861349126324058e+01,2.285508787529150609e+01
2.490000000000000000e+02,1.022026117425411940e-04,9.987326321424916387e+01,2.286564282885629140e+01
2.500000000000000000e+02,9.331192995887249708e-05,9.984184548957273364e+01,2.285821851986927911e+01
2.510000000000000000e+02,9.290884918300434947e-05,9.987950342474505305e+01,2.285464899988340548e+01
2.520000000000000000e+02,9.254469478037208319e-05,9.986805061344057322e+01,2.285571693004311200e+01
2.530000000000000000e+02,9.189243428409099579e-05,9.984167135553434491e+01,2.285597294069783914e+01
2.540000000000000000e+02,9.138240420725196600e-05,9.984849031316116452e+01,2.285788936331320542e+01
2.550000000000000000e+02,9.073049295693635941e-05,9.985173216555267572e+01,2.285814537396792900e+01
2.560000000000000000e+02,8.980260463431477547e-05,9.984282588120549917e+01,2.285780890282171995e+01
2.570000000000000000e+02,8.808002166915684938e-05,9.981439252151176333e+01,2.285678486020282207e+01
