Iter,Loss,ErrorLambda1,ErrorLambda2
2.620000000000000000e+02,4.851211793720722198e-03,2.157700657844543457e+01,1.751126776037344257e+01
2.630000000000000000e+02,4.787093028426170349e-03,2.136552333831787109e+01,1.736658516750338066e+01
2.640000000000000000e+02,4.715477116405963898e-03,2.109939455986022949e+01,1.711047210851691958e+01
2.650000000000000000e+02,4.637402482330799103e-03,2.066916823387145996e+01,1.676577936299575455e+01
2.660000000000000000e+02,4.582273773849010468e-03,2.021381258964538574e+01,1.642326636533481121e+01
2.670000000000000000e+02,4.561306908726692200e-03,1.968958973884582520e+01,1.612588438880674602e+01
2.680000000000000000e+02,4.548685159534215927e-03,1.974299550056457520e+01,1.601574129055410012e+01
2.690000000000000000e+02,4.541823640465736389e-03,1.968132853507995605e+01,1.599194692884498359e+01
2.700000000000000000e+02,4.537624306976795197e-03,1.984490156173706055e+01,1.604817418321263389e+01
2.710000000000000000e+02,4.535005427896976471e-03,1.982507705688476562e+01,1.601582175104558203e+01
2.720000000000000000e+02,4.528556019067764282e-03,1.982234120368957520e+01,1.598173576101654092e+01
2.730000000000000000e+02,4.496372304856777191e-03,1.973868608474731445e+01,1.588633156188589446e+01
2.740000000000000000e+02,4.439466632902622223e-03,1.947044134140014648e+01,1.567679049828889859e+01
2.750000000000000000e+02,4.348850809037685394e-03,1.889290809631347656e+01,1.552300855529091272e+01
2.760000000000000000e+02,4.261695314198732376e-03,1.810107231140136719e+01,1.515662073542937449e+01
2.770000000000000000e+02,4.166871309280395508e-03,1.814339756965637207e+01,1.547917221661193032e+01
2.780000000000000000e+02,4.096526652574539185e-03,1.775203943252563477e+01,1.554958977584145963e+01
2.790000000000000000e+02,4.058817401528358459e-03,1.782420873641967773e+01,1.567156056634238226e+01
2.800000000000000000e+02,4.042039159685373306e-03,1.796199083328247070e+01,1.562912862896931543e+01
2.810000000000000000e+02,4.030088894069194794e-03,1.808157563209533691e+01,1.564493545825102494e+01
2.820000000000000000e+02,4.025427624583244324e-03,1.827780604362487793e+01,1.564191453252527531e+01
2.830000000000000000e+02,4.019964486360549927e-03,1.838293671607971191e+01,1.560063098580340402e+01
2.840000000000000000e+02,4.006504081189632416e-03,1.867754459381103516e+01,1.555309346451611852e+01
2.850000000000000000e+02,3.985980991274118423e-03,1.899615526199340820e+01,1.548529452855491684e+01
2.860000000000000000e+02,3.949744626879692078e-03,1.930085420608520508e+01,1.548058393250798481e+01
2.870000000000000000e+02,3.885749960318207741e-03,1.956822276115417480e+01,1.540570447329611348e+01
2.880000000000000000e+02,3.789793932810425758e-03,1.959285140037536621e+01,1.545425872261216327e+01
