Iter,Loss,L2
1.020000000000000000e+02,1.098641546582012074e-01,4.573403983508232407e-01
1.030000000000000000e+02,1.093851521543116045e-01,4.566388326151211707e-01
1.040000000000000000e+02,1.088661297803857619e-01,4.558802335740804179e-01
1.050000000000000000e+02,1.083908680611411629e-01,4.553001990069237559e-01
1.060000000000000000e+02,1.079553053315230882e-01,4.550252134837271534e-01
1.070000000000000000e+02,1.074866843331540450e-01,4.550134856733765720e-01
1.080000000000000000e+02,1.069850383948710154e-01,4.550807351223100650e-01
1.090000000000000000e+02,1.065074110709699484e-01,4.550057966043069002e-01
1.100000000000000000e+02,1.060522644093366135e-01,4.546666581291273768e-01
1.110000000000000000e+02,1.055696626365305452e-01,4.541183594491841613e-01
1.120000000000000000e+02,1.050610090726287055e-01,4.535523570352398837e-01
1.130000000000000000e+02,1.045654220000324236e-01,4.531630764043586557e-01
1.140000000000000000e+02,1.040803002314975578e-01,4.530244414879957549e-01
1.150000000000000000e+02,1.035722845122583058e-01,4.530535282470140590e-01
1.160000000000000000e+02,1.030456151890884325e-01,4.530670307856619616e-01
1.170000000000000000e+02,1.025262084223042408e-01,4.529001734986652927e-01
1.180000000000000000e+02,1.020092309294053368e-01,4.525175467832631693e-01
1.190000000000000000e+02,1.014737548714022553e-01,4.520362088522847932e-01
1.200000000000000000e+02,1.009263279487170178e-01,4.516402732139246923e-01
1.210000000000000000e+02,1.003830161131669535e-01,4.514485536454833081e-01
1.220000000000000000e+02,9.983780429762507957e-02,4.514352337605413434e-01
1.230000000000000000e+02,9.927915472442075395e-02,4.514528304680801574e-01
1.240000000000000000e+02,9.871420784067960752e-02,4.513335922979341830e-01
1.250000000000000000e+02,9.815146345933348226e-02,4.510047785979352519e-01
1.260000000000000000e+02,9.758531306628467905e-02,4.505399958741941324e-01
1.270000000000000000e+02,9.701079068447952813e-02,4.501044392890968804e-01
1.280000000000000000e+02,9.643387660418988039e-02,4.498311628745224611e-01
1.290000000000000000e+02,9.585828396598661261e-02,4.497225466938750138e-01
1.300000000000000000e+02,9.528041977639579996e-02,4.496523770320036140e-01
1.310000000000000000e+02,9.469935540540413976e-02,4.494611590565000814e-01
1.320000000000000000e+02,9.411856219539962987e-02,4.490722870492089847e-01
1.330000000000000000e+02,9.353926844334956026e-02,4.485479375320755024e-01
1.340000000000000000e+02,9.296033086970556525e-02,4.480418615134620919e-01
1.350000000000000000e+02,9.238206161851289511e-02,4.476805825230228963e-01
1.360000000000000000e+02,9.180601140847526043e-02,4.474652593226280395e-01
1.370000000000000000e+02,9.123343007414676242e-02,4.472745512232410015e-01
1.380000000000000000e+02,9.066431202324648497e-02,4.469647201747967147e-01
1.390000000000000000e+02,9.009826547348323555e-02,4.464828608608886196e-01
1.400000000000000000e+02,8.953628989046777398e-02,4.459052662896026420e-01
1.410000000000000000e+02,8.898021993104469896e-02,4.453725483696363563e-01
1.420000000000000000e+02,8.842963724368589629e-02,4.449727154678815300e-01
1.430000000000000000e+02,8.788390694019927729e-02,4.446681598166988270e-01
1.440000000000000000e+02,8.734491209881699303e-02,4.443308954979731107e-01
1.450000000000000000e+02,8.681362086556923541e-02,4.438552633936047043e-01
1.460000000000000000e+02,8.628866658070089013e-02,4.432468292332539805e-01
1.470000000000000000e+02,8.577054321574908990e-02,4.426111391611373680e-01
1.480000000000000000e+02,8.526104760609427846e-02,4.420558744188694544e-01
1.490000000000000000e+02,8.475956302612239202e-02,4.415954487236875003e-01
