Iter,Loss,ErrorLambda1,ErrorLambda2
1.020000000000000000e+02,1.605515899658203125e+02,9.874534606933593750e+00,1.295056083156941895e+02
1.030000000000000000e+02,1.482823486328125000e+02,9.693062305450439453e+00,1.361594422654280550e+02
1.040000000000000000e+02,1.413237152099609375e+02,8.348834514617919922e+00,1.396574109306016567e+02
1.050000000000000000e+02,1.363102111816406250e+02,7.652509212493896484e+00,1.392694011823010953e+02
1.060000000000000000e+02,1.303565521240234375e+02,6.859374046325683594e+00,1.392029115579740335e+02
1.070000000000000000e+02,1.191512451171875000e+02,5.579590797424316406e+00,1.413758861077354254e+02
1.080000000000000000e+02,1.129430694580078125e+02,4.935419559478759766e+00,1.447064238047191509e+02
1.090000000000000000e+02,1.075168609619140625e+02,4.369485378265380859e+00,1.481139109899229993e+02
1.100000000000000000e+02,1.032209396362304688e+02,4.195272922515869141e+00,1.525354051763598875e+02
1.110000000000000000e+02,9.856340789794921875e+01,3.405249118804931641e+00,1.546832321652371718e+02
1.120000000000000000e+02,9.361766052246093750e+01,2.918708324432373047e+00,1.581018667858067204e+02
1.130000000000000000e+02,8.789533996582031250e+01,2.114725112915039062e+00,1.569949937482198266e+02
1.140000000000000000e+02,8.510127258300781250e+01,1.930427551269531250e+00,1.598128371934619736e+02
1.150000000000000000e+02,8.307723236083984375e+01,2.136397361755371094e+00,1.587373583767344485e+02
1.160000000000000000e+02,8.015565490722656250e+01,2.153682708740234375e+00,1.598709150391337914e+02
1.170000000000000000e+02,7.579107666015625000e+01,2.097463607788085938e+00,1.622744308407697247e+02
1.180000000000000000e+02,7.301684570312500000e+01,1.717805862426757812e+00,1.642860894196940649e+02
1.190000000000000000e+02,6.800370025634765625e+01,5.180716514587402344e-01,1.675624991496788994e+02
1.200000000000000000e+02,6.449778747558593750e+01,4.093647003173828125e-02,1.701701797911626102e+02
1.210000000000000000e+02,6.224467468261718750e+01,2.817392349243164062e-01,1.707839616785697103e+02
1.220000000000000000e+02,6.067406463623046875e+01,4.277348518371582031e-01,1.715614733515583623e+02
1.230000000000000000e+02,5.751248931884765625e+01,7.682800292968750000e-01,1.719858951295508973e+02
1.240000000000000000e+02,5.564822006225585938e+01,6.420195102691650391e-01,1.729445745710029314e+02
1.250000000000000000e+02,5.449102401733398438e+01,6.619811058044433594e-01,1.725379126178581544e+02
1.260000000000000000e+02,5.198363113403320312e+01,5.811572074890136719e-01,1.737473654674981276e+02
1.270000000000000000e+02,4.946469116210937500e+01,6.999969482421875000e-01,1.740236814244374273e+02
1.280000000000000000e+02,4.702352905273437500e+01,8.365154266357421875e-01,1.764284845939371280e+02
1.290000000000000000e+02,4.519181823730468750e+01,6.691932678222656250e-01,1.771904893358396009e+02
1.300000000000000000e+02,4.421679306030273438e+01,1.334464550018310547e+00,1.794305971938599100e+02
1.310000000000000000e+02,4.370260620117187500e+01,1.022869348526000977e+00,1.794805704736621124e+02
1.320000000000000000e+02,4.328361511230468750e+01,1.018518209457397461e+00,1.793673406183725092e+02
1.330000000000000000e+02,4.256291580200195312e+01,1.076179742813110352e+00,1.794027724929864007e+02
1.340000000000000000e+02,4.097955703735351562e+01,1.297926902770996094e+00,1.794269984155134807e+02
1.350000000000000000e+02,3.949668502807617188e+01,1.243710517883300781e+00,1.802964398573186600e+02
1.360000000000000000e+02,3.824033355712890625e+01,1.224052906036376953e+00,1.810412114248631497e+02
1.370000000000000000e+02,3.751721191406250000e+01,1.117318868637084961e+00,1.818006121726775746e+02
1.380000000000000000e+02,3.631394958496093750e+01,9.250223636627197266e-01,1.828625443684751133e+02
1.390000000000000000e+02,3.521642303466796875e+01,7.161676883697509766e-01,1.845197671678185145e+02
1.400000000000000000e+02,3.425393676757812500e+01,6.622374057769775391e-01,1.859282353858512238e+02
1.410000000000000000e+02,3.336051177978515625e+01,8.240222930908203125e-01,1.876326519207455306e+02
1.420000000000000000e+02,3.269737243652343750e+01,8.868098258972167969e-01,1.888515259624793714e+02
1.430000000000000000e+02,3.196591377258300781e+01,9.695529937744140625e-01,1.904004928278249338e+02
1.440000000000000000e+02,3.122467041015625000e+01,1.007252931594848633e+00,1.914689788963834189e+02
1.450000000000000000e+02,3.060569953918457031e+01,1.006984710693359375e+00,1.920191531079766492e+02
1.460000000000000000e+02,3.020214080810546875e+01,9.678184986114501953e-01,1.919682143022766070e+02
1.470000000000000000e+02,2.985778617858886719e+01,8.850514888763427734e-01,1.923313690732984753e+02
1.480000000000000000e+02,2.929760169982910156e+01,7.821083068847656250e-01,1.926404543940425356e+02
1.490000000000000000e+02,2.885858726501464844e+01,9.091019630432128906e-01,1.936996655623098320e+02
1.500000000000000000e+02,2.838272476196289062e+01,6.481111049652099609e-01,1.945268286731348155e+02
1.510000000000000000e+02,2.790811920166015625e+01,9.842991828918457031e-01,1.946900610665871909e+02
1.520000000000000000e+02,2.757341766357421875e+01,1.001256704330444336e+00,1.950884136453386475e+02
1.530000000000000000e+02,2.738575744628906250e+01,9.566068649291992188e-01,1.952391819772010138e+02
1.540000000000000000e+02,2.708671951293945312e+01,8.913636207580566406e-01,1.952152486382793199e+02
1.550000000000000000e+02,2.674176788330078125e+01,8.663773536682128906e-01,1.953406792299140875e+02
1.560000000000000000e+02,2.643150901794433594e+01,9.227573871612548828e-01,1.951594822030901923e+02
1.570000000000000000e+02,2.596794128417968750e+01,1.057922840118408203e+00,1.965660193693272788e+02
1.580000000000000000e+02,2.557107162475585938e+01,1.282078027725219727e+00,1.959912973932409841e+02
1.590000000000000000e+02,2.533813858032226562e+01,1.361513137817382812e+00,1.963703687123966120e+02
1.600000000000000000e+02,2.494002151489257812e+01,1.404172182083129883e+00,1.966963068488116733e+02
1.610000000000000000e+02,2.472135162353515625e+01,1.382899284362792969e+00,1.969134038840180949e+02
1.620000000000000000e+02,2.459392547607421875e+01,1.307636499404907227e+00,1.968891779614910149e+02
1.630000000000000000e+02,2.440654563903808594e+01,1.154965162277221680e+00,1.963979300880252481e+02
1.640000000000000000e+02,2.403627204895019531e+01,8.286476135253906250e-01,1.956134256668675278e+02
1.650000000000000000e+02,2.367179489135742188e+01,5.678772926330566406e-01,1.941701692581528107e+02
1.660000000000000000e+02,2.324370574951171875e+01,5.706608295440673828e-01,1.930668949989123178e+02
1.670000000000000000e+02,2.289563751220703125e+01,6.137549877166748047e-01,1.923383618214675153e+02
1.680000000000000000e+02,2.260925674438476562e+01,8.685946464538574219e-01,1.923493629650305650e+02
1.690000000000000000e+02,2.235700798034667969e+01,1.147347688674926758e+00,1.927904912668913937e+02
1.700000000000000000e+02,2.215036773681640625e+01,1.281303167343139648e+00,1.932150593366866360e+02
1.710000000000000000e+02,2.182656860351562500e+01,1.623350381851196289e+00,1.925182129637066168e+02
1.720000000000000000e+02,2.194310379028320312e+01,1.572197675704956055e+00,1.914955162293931608e+02
1.730000000000000000e+02,2.166414642333984375e+01,1.601177453994750977e+00,1.920744514093971702e+02
1.740000000000000000e+02,2.147111129760742188e+01,1.589524745941162109e+00,1.917362247615553486e+02
1.750000000000000000e+02,2.131276321411132812e+01,1.437580585479736328e+00,1.910720307189378957e+02
1.760000000000000000e+02,2.120655441284179688e+01,1.473611593246459961e+00,1.906480185579929127e+02
1.770000000000000000e+02,2.118904495239257812e+01,1.544982194900512695e+00,1.899884180779802705e+02
1.780000000000000000e+02,2.093243026733398438e+01,1.710349321365356445e+00,1.890882260992475778e+02
1.790000000000000000e+02,2.078330230712890625e+01,1.782274246215820312e+00,1.889727433501963674e+02
1.800000000000000000e+02,2.060105895996093750e+01,1.903611421585083008e+00,1.882799053726103580e+02
1.810000000000000000e+02,2.040837860107421875e+01,1.877719163894653320e+00,1.877759886290307634e+02
1.820000000000000000e+02,2.027286148071289062e+01,2.087527513504028320e+00,1.859154202239347171e+02
1.830000000000000000e+02,2.005888557434082031e+01,1.901888847351074219e+00,1.860085495855333875e+02
1.840000000000000000e+02,1.982561874389648438e+01,1.845777034759521484e+00,1.856161657123320765e+02
1.850000000000000000e+02,1.960208129882812500e+01,1.736146211624145508e+00,1.843781567028051427e+02
1.860000000000000000e+02,1.945388221740722656e+01,1.885205507278442383e+00,1.831866977448972307e+02
1.870000000000000000e+02,1.922962188720703125e+01,2.076554298400878906e+00,1.814008551926202131e+02
1.880000000000000000e+02,1.890168190002441406e+01,2.395313978195190430e+00,1.787351552221857958e+02
1.890000000000000000e+02,1.863879394531250000e+01,2.515143156051635742e+00,1.771621965011974567e+02
1.900000000000000000e+02,1.841547393798828125e+01,2.397924661636352539e+00,1.764245347152642296e+02
1.910000000000000000e+02,1.818754386901855469e+01,2.288699150085449219e+00,1.757770471965150989e+02
1.920000000000000000e+02,1.797227096557617188e+01,2.121865749359130859e+00,1.736642132068436126e+02
1.930000000000000000e+02,1.779957389831542969e+01,2.117770910263061523e+00,1.732287025102064035e+02
1.940000000000000000e+02,1.769036865234375000e+01,2.218896150588989258e+00,1.724038215515035688e+02
1.950000000000000000e+02,1.761208343505859375e+01,2.312827110290527344e+00,1.719631906417718881e+02
1.960000000000000000e+02,1.747043228149414062e+01,2.412885427474975586e+00,1.710710154538271581e+02
1.970000000000000000e+02,1.723267745971679688e+01,2.494537830352783203e+00,1.696686037164262189e+02
1.980000000000000000e+02,1.688410949707031250e+01,2.512025833129882812e+00,1.673200936326053920e+02
1.990000000000000000e+02,1.652637863159179688e+01,2.474319934844970703e+00,1.642029371590395215e+02
2.000000000000000000e+02,1.630132675170898438e+01,2.369803190231323242e+00,1.632078018003547015e+02
2.010000000000000000e+02,1.612712478637695312e+01,2.284282445907592773e+00,1.618786529977458031e+02
2.020000000000000000e+02,1.591300487518310547e+01,2.189087867736816406e+00,1.608489635152632786e+02
2.030000000000000000e+02,1.560643863677978516e+01,2.306920289993286133e+00,1.576143639824900333e+02
2.040000000000000000e+02,1.534364509582519531e+01,2.430683374404907227e+00,1.555403558372550492e+02
2.050000000000000000e+02,1.505384826660156250e+01,2.733927965164184570e+00,1.524548569097934205e+02
2.060000000000000000e+02,1.486937713623046875e+01,2.609628438949584961e+00,1.505228688466193319e+02
2.070000000000000000e+02,1.473841285705566406e+01,2.982592582702636719e+00,1.484218259762454295e+02
