Iter,Loss,ErrorLambda1,ErrorLambda2
9.260000000000000000e+02,1.528706550598144531e+00,3.302037715911865234e-01,7.622731873604466912e+00
9.270000000000000000e+02,1.527214765548706055e+00,3.434658050537109375e-01,7.853141462856584987e+00
9.280000000000000000e+02,1.526471376419067383e+00,3.435730934143066406e-01,7.838695147339983293e+00
9.290000000000000000e+02,1.525711774826049805e+00,3.418505191802978516e-01,7.769455237122188329e+00
9.300000000000000000e+02,1.526413559913635254e+00,3.430008888244628906e-01,7.579890319183843594e+00
9.310000000000000000e+02,1.525417089462280273e+00,3.422558307647705078e-01,7.702555995747589535e+00
9.320000000000000000e+02,1.525065183639526367e+00,3.415644168853759766e-01,7.709190329000023212e+00
9.330000000000000000e+02,1.523965120315551758e+00,3.338932991027832031e-01,7.639818756159799662e+00
9.340000000000000000e+02,1.523075938224792480e+00,3.332078456878662109e-01,7.612725514299804708e+00
9.350000000000000000e+02,1.522112011909484863e+00,3.297746181488037109e-01,7.515887655502701215e+00
9.360000000000000000e+02,1.521508097648620605e+00,3.320693969726562500e-01,7.434820053036629517e+00
9.370000000000000000e+02,1.520595431327819824e+00,3.376901149749755859e-01,7.376427679989022934e+00
9.380000000000000000e+02,1.519029855728149414e+00,3.443360328674316406e-01,7.239710675775964610e+00
9.390000000000000000e+02,1.519193887710571289e+00,3.493607044219970703e-01,7.100192183541206958e+00
9.400000000000000000e+02,1.518425226211547852e+00,3.466963768005371094e-01,7.174128060625663217e+00
9.410000000000000000e+02,1.517486095428466797e+00,3.523230552673339844e-01,7.147861367450921932e+00
9.420000000000000000e+02,1.517065763473510742e+00,3.518939018249511719e-01,7.149697329574804527e+00
9.430000000000000000e+02,1.516068935394287109e+00,3.511130809783935547e-01,7.210415742285338325e+00
9.440000000000000000e+02,1.522547721862792969e+00,3.540754318237304688e-01,7.116693898885739777e+00
9.450000000000000000e+02,1.515922546386718750e+00,3.514945507049560547e-01,7.198295466431662959e+00
9.460000000000000000e+02,1.515583515167236328e+00,3.486037254333496094e-01,7.141622022065777564e+00
9.470000000000000000e+02,1.515002369880676270e+00,3.471076488494873047e-01,7.091217181445576223e+00
9.480000000000000000e+02,1.513625860214233398e+00,3.441214561462402344e-01,6.908345113480746313e+00
9.490000000000000000e+02,1.512546300888061523e+00,3.428339958190917969e-01,6.776090009250030910e+00
9.500000000000000000e+02,1.511459350585937500e+00,3.374695777893066406e-01,6.717865871775527076e+00
9.510000000000000000e+02,1.512060403823852539e+00,3.316342830657958984e-01,6.409117022177690970e+00
9.520000000000000000e+02,1.510807514190673828e+00,3.350257873535156250e-01,6.588434199336917985e+00
9.530000000000000000e+02,1.509929180145263672e+00,3.313124179840087891e-01,6.595441576686236651e+00
9.540000000000000000e+02,1.509111166000366211e+00,3.287076950073242188e-01,6.628796107701780294e+00
9.550000000000000000e+02,1.507929563522338867e+00,3.255724906921386719e-01,6.632051100311850078e+00
9.560000000000000000e+02,1.506240367889404297e+00,3.234148025512695312e-01,6.642525593385152582e+00
9.570000000000000000e+02,1.505935549736022949e+00,3.257453441619873047e-01,6.478554426329131033e+00
9.580000000000000000e+02,1.504050016403198242e+00,3.268003463745117188e-01,6.545702363768318932e+00
9.590000000000000000e+02,1.503485798835754395e+00,3.284096717834472656e-01,6.527664584495439293e+00
9.600000000000000000e+02,1.502608180046081543e+00,3.324389457702636719e-01,6.505625724418720779e+00
9.610000000000000000e+02,1.501698374748229980e+00,3.348469734191894531e-01,6.498406223955487171e+00
9.620000000000000000e+02,1.500895977020263672e+00,3.430902957916259766e-01,6.467289957521249022e+00
9.630000000000000000e+02,1.500475406646728516e+00,3.402888774871826172e-01,6.477135395842942067e+00
9.640000000000000000e+02,1.499915242195129395e+00,3.417730331420898438e-01,6.520401196491396156e+00
9.650000000000000000e+02,1.499432563781738281e+00,3.423392772674560547e-01,6.522734550744456072e+00
9.660000000000000000e+02,1.498472690582275391e+00,3.444910049438476562e-01,6.509838928336473707e+00
9.670000000000000000e+02,1.497168779373168945e+00,3.457069396972656250e-01,6.368996495287282400e+00
9.680000000000000000e+02,1.496631264686584473e+00,3.494739532470703125e-01,6.409424234963361222e+00
9.690000000000000000e+02,1.495210647583007812e+00,3.488600254058837891e-01,6.298717913270319713e+00
9.700000000000000000e+02,1.494459271430969238e+00,3.450453281402587891e-01,6.211776694925854159e+00
9.710000000000000000e+02,1.493670463562011719e+00,3.422617912292480469e-01,6.226822806833523849e+00
9.720000000000000000e+02,1.492699265480041504e+00,3.367960453033447266e-01,6.122070561510363440e+00
9.730000000000000000e+02,1.491476178169250488e+00,3.302097320556640625e-01,6.031120947771924534e+00
9.740000000000000000e+02,1.490806818008422852e+00,3.260254859924316406e-01,5.986640925161063720e+00
9.750000000000000000e+02,1.490274190902709961e+00,3.159701824188232422e-01,6.011854317356366550e+00
9.760000000000000000e+02,1.489718556404113770e+00,3.176987171173095703e-01,6.013624448169033521e+00
9.770000000000000000e+02,1.489462375640869141e+00,3.180444240570068359e-01,6.009338098349931379e+00
9.780000000000000000e+02,1.488642930984497070e+00,3.175556659698486328e-01,5.952781687426204726e+00
9.790000000000000000e+02,1.488069891929626465e+00,3.168821334838867188e-01,5.874347337408730496e+00
9.800000000000000000e+02,1.487168550491333008e+00,3.111004829406738281e-01,5.903890966963945885e+00
9.810000000000000000e+02,1.486553192138671875e+00,3.083229064941406250e-01,5.866827938749962890e+00
9.820000000000000000e+02,1.485935449600219727e+00,3.064870834350585938e-01,5.882020342460332785e+00
9.830000000000000000e+02,1.485256433486938477e+00,3.065049648284912109e-01,5.893336013399158801e+00
9.840000000000000000e+02,1.484808921813964844e+00,3.084778785705566406e-01,5.859059844026606179e+00
9.850000000000000000e+02,1.483994483947753906e+00,3.139555454254150391e-01,5.861678467294931139e+00
9.860000000000000000e+02,1.483425378799438477e+00,3.169178962707519531e-01,5.818734508612418033e+00
9.870000000000000000e+02,1.482563376426696777e+00,3.171920776367187500e-01,5.801676884417625857e+00
9.880000000000000000e+02,1.520379781723022461e+00,3.159999847412109375e-01,4.902655240106541079e+00
9.890000000000000000e+02,1.482140183448791504e+00,3.170788288116455078e-01,5.715437866726119864e+00
9.900000000000000000e+02,1.481282830238342285e+00,3.146588802337646484e-01,5.695227654183148580e+00
9.910000000000000000e+02,1.480293631553649902e+00,3.069460391998291016e-01,5.680913001288977249e+00
9.920000000000000000e+02,1.479906439781188965e+00,3.090143203735351562e-01,5.724412868821749711e+00
9.930000000000000000e+02,1.478799343109130859e+00,3.044009208679199219e-01,5.716747178360282788e+00
9.940000000000000000e+02,1.477990746498107910e+00,3.015935420989990234e-01,5.732078559283217523e+00
9.950000000000000000e+02,1.477303266525268555e+00,3.018498420715332031e-01,5.753254297724006427e+00
9.960000000000000000e+02,1.476513624191284180e+00,3.018319606781005859e-01,5.768936778973420942e+00
9.970000000000000000e+02,1.475594520568847656e+00,3.100574016571044922e-01,5.789622439875166116e+00
9.980000000000000000e+02,1.474841833114624023e+00,3.090858459472656250e-01,5.745947022179153763e+00
9.990000000000000000e+02,1.474040746688842773e+00,3.091335296630859375e-01,5.709644711339209699e+00
1.000000000000000000e+03,1.473359227180480957e+00,3.080129623413085938e-01,5.673057131484000593e+00
1.001000000000000000e+03,1.471799015998840332e+00,3.054141998291015625e-01,5.650030801739058361e+00
1.002000000000000000e+03,1.471178054809570312e+00,3.100037574768066406e-01,5.619309523172109522e+00
1.003000000000000000e+03,1.469276547431945801e+00,3.068029880523681641e-01,5.580278870211814457e+00
1.004000000000000000e+03,1.467979431152343750e+00,3.029584884643554688e-01,5.605660497980221812e+00
1.005000000000000000e+03,1.468597412109375000e+00,2.913355827331542969e-01,5.474363605057190441e+00
1.006000000000000000e+03,1.467406511306762695e+00,2.981960773468017578e-01,5.551839743766981528e+00
1.007000000000000000e+03,1.466506481170654297e+00,2.977073192596435547e-01,5.551079026392943483e+00
1.008000000000000000e+03,1.465834379196166992e+00,2.990961074829101562e-01,5.562760426838518235e+00
1.009000000000000000e+03,1.464624404907226562e+00,3.004610538482666016e-01,5.567595370917745257e+00
1.010000000000000000e+03,1.463957428932189941e+00,3.082811832427978516e-01,5.571823204015768027e+00
1.011000000000000000e+03,1.462967276573181152e+00,3.083884716033935547e-01,5.583146189544729410e+00
1.012000000000000000e+03,1.461800813674926758e+00,3.135681152343750000e-01,5.617641796621332340e+00
1.013000000000000000e+03,1.461030006408691406e+00,3.167688846588134766e-01,5.544035076092949765e+00
1.014000000000000000e+03,1.460628271102905273e+00,3.280818462371826172e-01,5.532412192368454384e+00
1.015000000000000000e+03,1.459827065467834473e+00,3.280401229858398438e-01,5.554809467361787156e+00
1.016000000000000000e+03,1.459289073944091797e+00,3.279805183410644531e-01,5.496292746281883801e+00
1.017000000000000000e+03,1.458675503730773926e+00,3.293871879577636719e-01,5.484516256164553738e+00
1.018000000000000000e+03,1.457959175109863281e+00,3.324627876281738281e-01,5.414574145293800100e+00
1.019000000000000000e+03,1.457511544227600098e+00,3.311336040496826172e-01,5.399045270437221156e+00
1.020000000000000000e+03,1.460598468780517578e+00,3.544569015502929688e-01,5.464905840012651339e+00
1.021000000000000000e+03,1.457109451293945312e+00,3.370344638824462891e-01,5.415678648404183448e+00
1.022000000000000000e+03,1.456540822982788086e+00,3.342032432556152344e-01,5.407084004995572180e+00
1.023000000000000000e+03,1.455700039863586426e+00,3.314137458801269531e-01,5.470735568350236555e+00
1.024000000000000000e+03,1.457786917686462402e+00,3.334999084472656250e-01,5.415985861189852812e+00
1.025000000000000000e+03,1.455462574958801270e+00,3.319203853607177734e-01,5.457459587255233835e+00
1.026000000000000000e+03,1.454935073852539062e+00,3.328800201416015625e-01,5.455045772510687563e+00
1.027000000000000000e+03,1.454010963439941406e+00,3.378689289093017578e-01,5.443934910095641122e+00
1.028000000000000000e+03,1.453124523162841797e+00,3.419756889343261719e-01,5.378491272157905456e+00
1.029000000000000000e+03,1.451829075813293457e+00,3.444075584411621094e-01,5.291498851682495008e+00
1.030000000000000000e+03,1.450168371200561523e+00,3.421723842620849609e-01,5.117528639911943955e+00
1.031000000000000000e+03,1.449260950088500977e+00,3.389954566955566406e-01,5.043314808402358018e+00
1.032000000000000000e+03,1.448616266250610352e+00,3.335893154144287109e-01,4.979473065704183021e+00
1.033000000000000000e+03,1.448276638984680176e+00,3.314673900604248047e-01,4.968567011812917045e+00
1.034000000000000000e+03,1.447817325592041016e+00,3.288686275482177734e-01,4.938131002261232361e+00
1.035000000000000000e+03,1.447084665298461914e+00,3.287971019744873047e-01,4.939286707502560603e+00
1.036000000000000000e+03,1.446443200111389160e+00,3.237009048461914062e-01,4.754147116595882849e+00
1.037000000000000000e+03,1.445846080780029297e+00,3.330767154693603516e-01,4.736518954370562362e+00
1.038000000000000000e+03,1.445228815078735352e+00,3.303110599517822266e-01,4.739561823866718093e+00
1.039000000000000000e+03,1.444970011711120605e+00,3.288209438323974609e-01,4.712848940693742605e+00
1.040000000000000000e+03,1.444684386253356934e+00,3.283798694610595703e-01,4.707714098418980697e+00
1.041000000000000000e+03,1.444397091865539551e+00,3.277897834777832031e-01,4.710252261195821077e+00
1.042000000000000000e+03,1.443980932235717773e+00,3.284096717834472656e-01,4.693977298145473043e+00
1.043000000000000000e+03,1.443690061569213867e+00,3.301501274108886719e-01,4.735377878309504851e+00
1.044000000000000000e+03,1.443432688713073730e+00,3.318250179290771484e-01,4.762741760004494118e+00
1.045000000000000000e+03,1.443156599998474121e+00,3.332197666168212891e-01,4.788774386294916141e+00
1.046000000000000000e+03,1.442560195922851562e+00,3.348529338836669922e-01,4.788869475966670564e+00
1.047000000000000000e+03,1.443150997161865234e+00,3.283321857452392578e-01,4.873645575631179838e+00
1.048000000000000000e+03,1.442179322242736816e+00,3.323376178741455078e-01,4.821558379279931472e+00
1.049000000000000000e+03,1.442403316497802734e+00,3.277242183685302734e-01,4.698614748291055854e+00
1.050000000000000000e+03,1.441532373428344727e+00,3.301978111267089844e-01,4.764541149177701662e+00
1.051000000000000000e+03,1.440972447395324707e+00,3.298819065093994141e-01,4.751155449230673788e+00
1.052000000000000000e+03,1.440591335296630859e+00,3.271460533142089844e-01,4.720441485253859426e+00
1.053000000000000000e+03,1.440166234970092773e+00,3.220319747924804688e-01,4.704810206135389805e+00
1.054000000000000000e+03,1.439656257629394531e+00,3.196477890014648438e-01,4.678799523615372991e+00
1.055000000000000000e+03,1.439356088638305664e+00,3.202676773071289062e-01,4.691929212907677282e+00
1.056000000000000000e+03,1.438403606414794922e+00,3.201127052307128906e-01,4.706455988915762667e+00
1.057000000000000000e+03,1.437535047531127930e+00,3.211200237274169922e-01,4.724779037203907350e+00
1.058000000000000000e+03,1.436442971229553223e+00,3.227233886718750000e-01,4.683788074087435582e+00
1.059000000000000000e+03,1.436021327972412109e+00,3.232717514038085938e-01,4.794516339550881412e+00
1.060000000000000000e+03,1.435538768768310547e+00,3.229320049285888672e-01,4.729928508658938213e+00
1.061000000000000000e+03,1.435267806053161621e+00,3.236651420593261719e-01,4.704415218268100496e+00
1.062000000000000000e+03,1.434950470924377441e+00,3.241062164306640625e-01,4.682098403766253192e+00
1.063000000000000000e+03,1.434364318847656250e+00,3.235161304473876953e-01,4.661632180568556549e+00
1.064000000000000000e+03,1.433279156684875488e+00,3.201842308044433594e-01,4.603013055226765182e+00
1.065000000000000000e+03,1.434131860733032227e+00,3.086626529693603516e-01,4.462002386604469351e+00
1.066000000000000000e+03,1.432665348052978516e+00,3.156542778015136719e-01,4.547605034954231407e+00
1.067000000000000000e+03,1.431737184524536133e+00,3.105163574218750000e-01,4.559074312285892994e+00
1.068000000000000000e+03,1.430812954902648926e+00,3.051400184631347656e-01,4.516503397700263989e+00
1.069000000000000000e+03,1.430076956748962402e+00,3.022372722625732422e-01,4.469119482805812282e+00
1.070000000000000000e+03,1.429318308830261230e+00,2.972841262817382812e-01,4.366802995997602466e+00
1.071000000000000000e+03,1.429074764251708984e+00,3.041923046112060547e-01,4.182687447709823481e+00
1.072000000000000000e+03,1.428296089172363281e+00,3.019452095031738281e-01,4.252951400546516325e+00
1.073000000000000000e+03,1.428029417991638184e+00,3.036558628082275391e-01,4.257332840037374666e+00
1.074000000000000000e+03,1.427847266197204590e+00,3.045380115509033203e-01,4.233618938819744493e+00
1.075000000000000000e+03,1.427575349807739258e+00,3.069698810577392578e-01,4.258371511836543277e+00
1.076000000000000000e+03,1.427334785461425781e+00,3.082454204559326172e-01,4.243954454680482158e+00
1.077000000000000000e+03,1.427090406417846680e+00,3.090858459472656250e-01,4.252256514483693017e+00
1.078000000000000000e+03,1.426544427871704102e+00,3.093600273132324219e-01,4.219304285925573161e+00
1.079000000000000000e+03,1.426373004913330078e+00,3.145456314086914062e-01,4.267865849831756542e+00
1.080000000000000000e+03,1.425531744956970215e+00,3.112256526947021484e-01,4.232324256365851411e+00
1.081000000000000000e+03,1.425261735916137695e+00,3.106653690338134766e-01,4.216824639869812152e+00
1.082000000000000000e+03,1.424847722053527832e+00,3.107905387878417969e-01,4.218112007733569868e+00
1.083000000000000000e+03,1.424372076988220215e+00,3.132104873657226562e-01,4.231782976695861898e+00
1.084000000000000000e+03,1.425710201263427734e+00,3.114223480224609375e-01,4.223232220828061045e+00
1.085000000000000000e+03,1.424265146255493164e+00,3.128230571746826172e-01,4.229939699981845713e+00
1.086000000000000000e+03,1.423850536346435547e+00,3.154098987579345703e-01,4.253456107265830788e+00
1.087000000000000000e+03,1.423434138298034668e+00,3.169238567352294922e-01,4.278164792741820044e+00
1.088000000000000000e+03,1.423108935356140137e+00,3.169178962707519531e-01,4.293920419892583773e+00
1.089000000000000000e+03,1.422668933868408203e+00,3.161847591400146484e-01,4.305960235254773671e+00
1.090000000000000000e+03,1.421908020973205566e+00,3.153800964355468750e-01,4.323164151252265164e+00
1.091000000000000000e+03,1.420668959617614746e+00,3.139197826385498047e-01,4.323866351905223837e+00
1.092000000000000000e+03,1.437871217727661133e+00,3.219008445739746094e-01,4.458008620390765842e+00
1.093000000000000000e+03,1.420408487319946289e+00,3.147900104522705078e-01,4.338495532175199898e+00
1.094000000000000000e+03,1.419553995132446289e+00,3.134667873382568359e-01,4.306508829514897663e+00
1.095000000000000000e+03,1.419270515441894531e+00,3.131210803985595703e-01,4.265335001645051527e+00
1.096000000000000000e+03,1.422019600868225098e+00,3.152847290039062500e-01,4.158000706004239433e+00
1.097000000000000000e+03,1.419129729270935059e+00,3.135085105895996094e-01,4.246097629590033229e+00
1.098000000000000000e+03,1.418938875198364258e+00,3.137111663818359375e-01,4.244254352876017045e+00
1.099000000000000000e+03,1.418559789657592773e+00,3.138005733489990234e-01,4.234657610618912216e+00
1.100000000000000000e+03,1.418306708335876465e+00,3.140032291412353516e-01,4.245797731394499230e+00
1.101000000000000000e+03,1.417960047721862793e+00,3.144979476928710938e-01,4.252007818419103025e+00
1.102000000000000000e+03,1.417207002639770508e+00,3.158032894134521484e-01,4.324905023704392448e+00
1.103000000000000000e+03,1.421201586723327637e+00,3.241002559661865234e-01,4.260807270351493869e+00
1.104000000000000000e+03,1.416889429092407227e+00,3.175735473632812500e-01,4.311226740151965053e+00
1.105000000000000000e+03,1.416314363479614258e+00,3.187894821166992188e-01,4.336352357265647939e+00
1.106000000000000000e+03,1.415674805641174316e+00,3.232300281524658203e-01,4.388007992798931944e+00
1.107000000000000000e+03,1.415426015853881836e+00,3.259003162384033203e-01,4.444169415855368399e+00
1.108000000000000000e+03,1.414806485176086426e+00,3.304541110992431641e-01,4.462499778733648448e+00
1.109000000000000000e+03,1.414637327194213867e+00,3.301620483398437500e-01,4.451732702054946422e+00
1.110000000000000000e+03,1.414022684097290039e+00,3.292262554168701172e-01,4.426285242975323442e+00
1.111000000000000000e+03,1.413489341735839844e+00,3.266155719757080078e-01,4.410705165987799603e+00
1.112000000000000000e+03,1.413128018379211426e+00,3.292202949523925781e-01,4.428633226408654977e+00
1.113000000000000000e+03,1.412626981735229492e+00,3.293514251708984375e-01,4.462302284800003349e+00
1.114000000000000000e+03,1.411932706832885742e+00,3.315925598144531250e-01,4.503000664311076484e+00
1.115000000000000000e+03,1.411288738250732422e+00,3.270387649536132812e-01,4.539529727445205332e+00
1.116000000000000000e+03,1.411372661590576172e+00,3.156244754791259766e-01,4.544423188245512613e+00
1.117000000000000000e+03,1.411034226417541504e+00,3.217279911041259766e-01,4.541826508747591085e+00
1.118000000000000000e+03,1.410680532455444336e+00,3.203392028808593750e-01,4.537042766799309845e+00
1.119000000000000000e+03,1.410224914550781250e+00,3.192782402038574219e-01,4.562321990305827413e+00
1.120000000000000000e+03,1.409999132156372070e+00,3.160774707794189453e-01,4.512165845750216064e+00
1.121000000000000000e+03,1.409394860267639160e+00,3.177404403686523438e-01,4.561122397523688754e+00
1.122000000000000000e+03,1.409013509750366211e+00,3.177821636199951172e-01,4.578670099257524662e+00
1.123000000000000000e+03,1.408634781837463379e+00,3.159523010253906250e-01,4.565811049800217347e+00
1.124000000000000000e+03,1.407903075218200684e+00,3.133237361907958984e-01,4.508735302976906389e+00
1.125000000000000000e+03,1.407588958740234375e+00,2.974450588226318359e-01,4.419314438576680715e+00
1.126000000000000000e+03,1.406299948692321777e+00,3.027617931365966797e-01,4.384672539697377580e+00
1.127000000000000000e+03,1.405832529067993164e+00,3.021836280822753906e-01,4.372384028270598577e+00
1.128000000000000000e+03,1.405499935150146484e+00,3.008961677551269531e-01,4.344764135920884840e+00
1.129000000000000000e+03,1.405121088027954102e+00,2.943038940429687500e-01,4.326697098287464627e+00
1.130000000000000000e+03,1.404701471328735352e+00,2.942264080047607422e-01,4.352868701790450601e+00
1.131000000000000000e+03,1.404052257537841797e+00,2.921402454376220703e-01,4.383472946915239810e+00
1.132000000000000000e+03,1.403831124305725098e+00,2.913296222686767578e-01,4.396068671127689065e+00
1.133000000000000000e+03,1.403119921684265137e+00,2.884924411773681641e-01,4.395022684738385976e+00
1.134000000000000000e+03,1.402333974838256836e+00,2.895534038543701172e-01,4.379837595618150559e+00
1.135000000000000000e+03,1.402290344238281250e+00,2.811670303344726562e-01,4.435304132611763706e+00
1.136000000000000000e+03,1.401734232902526855e+00,2.852797508239746094e-01,4.408115801080014329e+00
1.137000000000000000e+03,1.401252985000610352e+00,2.860188484191894531e-01,4.380788492335699225e+00
1.138000000000000000e+03,1.400780081748962402e+00,2.881169319152832031e-01,4.341128784623795589e+00
1.139000000000000000e+03,1.400430440902709961e+00,2.885639667510986328e-01,4.367446679929480879e+00
1.140000000000000000e+03,1.399741768836975098e+00,2.884447574615478516e-01,4.407669611081780126e+00
1.141000000000000000e+03,1.398984432220458984e+00,2.877295017242431641e-01,4.448550855346226740e+00
1.142000000000000000e+03,1.397866368293762207e+00,2.856075763702392578e-01,4.385864817889380873e+00
1.143000000000000000e+03,1.399191141128540039e+00,2.792358398437500000e-01,4.248233489909449823e+00
1.144000000000000000e+03,1.397585153579711914e+00,2.837300300598144531e-01,4.345305415590873466e+00
1.145000000000000000e+03,1.397219419479370117e+00,2.842903137207031250e-01,4.334209182356096868e+00
1.146000000000000000e+03,1.396688461303710938e+00,2.847194671630859375e-01,4.299289329051664943e+00
1.147000000000000000e+03,1.396071672439575195e+00,2.862155437469482422e-01,4.244700542874251248e+00
1.148000000000000000e+03,1.395326137542724609e+00,2.859234809875488281e-01,4.156654821419401458e+00
1.149000000000000000e+03,1.394840478897094727e+00,2.906203269958496094e-01,4.099110940827452865e+00
1.150000000000000000e+03,1.394304752349853516e+00,2.861261367797851562e-01,4.027457215865112516e+00
1.151000000000000000e+03,1.394074916839599609e+00,2.856492996215820312e-01,4.053299662812023918e+00
1.152000000000000000e+03,1.393625736236572266e+00,2.851903438568115234e-01,4.068535954063203341e+00
1.153000000000000000e+03,1.419656276702880859e+00,2.945244312286376953e-01,3.966358444467558364e+00
1.154000000000000000e+03,1.393478512763977051e+00,2.858400344848632812e-01,4.061440801632265618e+00
1.155000000000000000e+03,1.393140554428100586e+00,2.863764762878417969e-01,4.042642304985346158e+00
1.156000000000000000e+03,1.392540216445922852e+00,2.873897552490234375e-01,3.959219404495810224e+00
1.157000000000000000e+03,1.392092943191528320e+00,2.890229225158691406e-01,3.906590928474572788e+00
1.158000000000000000e+03,1.391433000564575195e+00,2.912342548370361328e-01,3.854284294419275447e+00
1.159000000000000000e+03,1.390669822692871094e+00,2.959787845611572266e-01,3.871963658775540829e+00
1.160000000000000000e+03,1.392562866210937500e+00,2.999901771545410156e-01,3.647186303927364648e+00
1.161000000000000000e+03,1.390368819236755371e+00,2.970635890960693359e-01,3.811208673114331535e+00
1.162000000000000000e+03,1.389936447143554688e+00,2.988100051879882812e-01,3.836114852523965446e+00
1.163000000000000000e+03,1.389482259750366211e+00,2.991437911987304688e-01,3.907081006013616964e+00
1.164000000000000000e+03,1.388972163200378418e+00,3.010213375091552734e-01,3.898018228836367616e+00
1.165000000000000000e+03,1.388388514518737793e+00,3.039479255676269531e-01,3.880682650216445762e+00
1.166000000000000000e+03,1.402257680892944336e+00,3.001153469085693359e-01,3.922836633164381137e+00
1.167000000000000000e+03,1.388315558433532715e+00,3.036856651306152344e-01,3.883549969549361158e+00
1.168000000000000000e+03,1.388045668601989746e+00,3.044605255126953125e-01,3.847101366906716891e+00
1.169000000000000000e+03,1.387374043464660645e+00,3.045141696929931641e-01,3.824769923224598855e+00
1.170000000000000000e+03,1.386491775512695312e+00,3.029406070709228516e-01,3.831411571067167898e+00
1.171000000000000000e+03,1.385628700256347656e+00,3.021478652954101562e-01,3.857897701945958602e+00
1.172000000000000000e+03,1.385141611099243164e+00,2.982020378112792969e-01,3.890791413782999086e+00
1.173000000000000000e+03,1.384858608245849609e+00,2.955198287963867188e-01,3.875628268433169321e+00
1.174000000000000000e+03,1.384693622589111328e+00,2.936184406280517578e-01,3.856859030146790435e+00
1.175000000000000000e+03,1.384281873703002930e+00,2.894580364227294922e-01,3.813088522779023215e+00
1.176000000000000000e+03,1.383678436279296875e+00,2.854824066162109375e-01,3.803784364127318796e+00
1.177000000000000000e+03,1.383002400398254395e+00,2.795219421386718750e-01,3.682040325920580948e+00
1.178000000000000000e+03,1.382466793060302734e+00,2.782642841339111328e-01,3.777949231770542315e+00
1.179000000000000000e+03,1.382091641426086426e+00,2.795398235321044922e-01,3.782301412900859638e+00
1.180000000000000000e+03,1.381727457046508789e+00,2.806663513183593750e-01,3.780867753234402162e+00
1.181000000000000000e+03,1.381180763244628906e+00,2.789080142974853516e-01,3.768001389186958150e+00
1.182000000000000000e+03,1.380315065383911133e+00,2.701818943023681641e-01,3.655144577994231536e+00
1.183000000000000000e+03,1.380004644393920898e+00,2.702891826629638672e-01,3.681689225594102055e+00
1.184000000000000000e+03,1.379831790924072266e+00,2.687215805053710938e-01,3.674572129392758679e+00
1.185000000000000000e+03,1.379572272300720215e+00,2.667248249053955078e-01,3.672107112517267957e+00
1.186000000000000000e+03,1.379303455352783203e+00,2.655625343322753906e-01,3.677534538397428943e+00
1.187000000000000000e+03,1.379455566406250000e+00,2.685129642486572266e-01,3.716799258242043713e+00
1.188000000000000000e+03,1.379133820533752441e+00,2.668023109436035156e-01,3.694006995381421632e+00
1.189000000000000000e+03,1.378841042518615723e+00,2.673923969268798828e-01,3.707261032706019588e+00
1.190000000000000000e+03,1.378630757331848145e+00,2.691984176635742188e-01,3.721597629370595239e+00
1.191000000000000000e+03,1.378398180007934570e+00,2.714872360229492188e-01,3.725211036897279282e+00
1.192000000000000000e+03,1.378037571907043457e+00,2.747595310211181641e-01,3.713244367436439042e+00
1.193000000000000000e+03,1.377492666244506836e+00,2.781212329864501953e-01,3.703003941247456243e+00
1.194000000000000000e+03,1.377564907073974609e+00,2.798557281494140625e-01,3.641458979851668776e+00
1.195000000000000000e+03,1.377143621444702148e+00,2.789437770843505859e-01,3.673679749396289829e+00
1.196000000000000000e+03,1.376559376716613770e+00,2.828776836395263672e-01,3.668544907121528365e+00
1.197000000000000000e+03,1.376279354095458984e+00,2.842903137207031250e-01,3.685456239513620780e+00
1.198000000000000000e+03,1.375936031341552734e+00,2.843201160430908203e-01,3.715563092509230447e+00
1.199000000000000000e+03,1.375736713409423828e+00,2.845227718353271484e-01,3.745443193210656219e+00
1.200000000000000000e+03,1.375305175781250000e+00,2.862274646759033203e-01,3.791854267617153607e+00
1.201000000000000000e+03,1.374972939491271973e+00,2.908349037170410156e-01,3.826949671084825422e+00
1.202000000000000000e+03,1.374338746070861816e+00,3.000438213348388672e-01,3.926559759543089889e+00
1.203000000000000000e+03,1.373720645904541016e+00,3.063857555389404297e-01,3.931219153459077020e+00
1.204000000000000000e+03,1.374201536178588867e+00,3.120779991149902344e-01,3.959168202364865330e+00
1.205000000000000000e+03,1.373516559600830078e+00,3.083944320678710938e-01,3.941079220961040352e+00
1.206000000000000000e+03,1.373109340667724609e+00,3.082811832427978516e-01,3.903467598486932921e+00
1.207000000000000000e+03,1.372753381729125977e+00,3.062367439270019531e-01,3.880580245954555973e+00
1.208000000000000000e+03,1.372443556785583496e+00,3.037393093109130859e-01,3.872409848773774588e+00
1.209000000000000000e+03,1.374722599983215332e+00,3.009498119354248047e-01,3.871663760580005942e+00
1.210000000000000000e+03,1.372307658195495605e+00,3.032088279724121094e-01,3.872256242380939906e+00
1.211000000000000000e+03,1.372056007385253906e+00,3.030717372894287109e-01,3.882855083486537406e+00
1.212000000000000000e+03,1.371594667434692383e+00,3.050744533538818359e-01,3.917643274168539858e+00
1.213000000000000000e+03,1.371341109275817871e+00,3.068685531616210938e-01,3.928044621340492260e+00
1.214000000000000000e+03,1.370995521545410156e+00,3.079712390899658203e-01,3.912442600582563657e+00
1.215000000000000000e+03,1.370851039886474609e+00,3.071784973144531250e-01,3.885839436261612434e+00
1.216000000000000000e+03,1.370312929153442383e+00,3.080070018768310547e-01,3.831214077133523244e+00
