Iter,Loss,l1,l2
9.394000000000000000e+03,1.757005275369508013e+01,2.552324533462524414e+00,1.850235366821289062e+01
9.395000000000000000e+03,1.660331577141469594e+01,2.553021907806396484e+00,1.841774368286132812e+01
9.396000000000000000e+03,1.630785683991607016e+01,2.556568384170532227e+00,1.886400413513183594e+01
9.397000000000000000e+03,1.646510229124001867e+01,2.553349733352661133e+00,1.812348175048828125e+01
9.398000000000000000e+03,1.697249526503596329e+01,2.562659978866577148e+00,1.886321258544921875e+01
9.399000000000000000e+03,1.738540872039732932e+01,2.557772397994995117e+00,1.791018104553222656e+01
9.400000000000000000e+03,1.774987798467562783e+01,2.570027112960815430e+00,1.885764312744140625e+01
9.401000000000000000e+03,1.776138201716705112e+01,2.565062046051025391e+00,1.810064697265625000e+01
9.402000000000000000e+03,1.759381567991794171e+01,2.576714754104614258e+00,1.895103645324707031e+01
9.403000000000000000e+03,1.724512553546462712e+01,2.572757005691528320e+00,1.841805839538574219e+01
9.404000000000000000e+03,1.684108564318520962e+01,2.581226825714111328e+00,1.870999145507812500e+01
9.405000000000000000e+03,1.654642059181529845e+01,2.578920125961303711e+00,1.828585815429687500e+01
9.406000000000000000e+03,1.634545226903058079e+01,2.583450078964233398e+00,1.790489196777343750e+01
9.407000000000000000e+03,1.639257964545051394e+01,2.582955360412597656e+00,1.774194717407226562e+01
9.408000000000000000e+03,1.645433144653719282e+01,2.584087848663330078e+00,1.707699203491210938e+01
9.409000000000000000e+03,1.677296407756527685e+01,2.585071325302124023e+00,1.746161842346191406e+01
9.410000000000000000e+03,1.681660176390918338e+01,2.583998441696166992e+00,1.696080017089843750e+01
9.411000000000000000e+03,1.709725877464853028e+01,2.585691213607788086e+00,1.784905815124511719e+01
9.412000000000000000e+03,1.689126920901262707e+01,2.583861351013183594e+00,1.759329032897949219e+01
9.413000000000000000e+03,1.689451937335615739e+01,2.585375308990478516e+00,1.851978683471679688e+01
9.414000000000000000e+03,1.651882034997122517e+01,2.583879232406616211e+00,1.829135322570800781e+01
9.415000000000000000e+03,1.631450896741468171e+01,2.584397792816162109e+00,1.876912117004394531e+01
9.416000000000000000e+03,1.600427861694982212e+01,2.583593130111694336e+00,1.842738151550292969e+01
9.417000000000000000e+03,1.582398979385529536e+01,2.582550048828125000e+00,1.834507179260253906e+01
9.418000000000000000e+03,1.569372726968447296e+01,2.582406997680664062e+00,1.801546669006347656e+01
9.419000000000000000e+03,1.564742160132428772e+01,2.579700946807861328e+00,1.762945175170898438e+01
9.420000000000000000e+03,1.565580897351842893e+01,2.580034732818603516e+00,1.756096267700195312e+01
9.421000000000000000e+03,1.569968857445543264e+01,2.576041221618652344e+00,1.719806289672851562e+01
9.422000000000000000e+03,1.575828075313446597e+01,2.576547861099243164e+00,1.750832557678222656e+01
9.423000000000000000e+03,1.581063794881114504e+01,2.571815252304077148e+00,1.729029273986816406e+01
9.424000000000000000e+03,1.585724361456047049e+01,2.572184801101684570e+00,1.783690452575683594e+01
9.425000000000000000e+03,1.587454457910162731e+01,2.567195892333984375e+00,1.764536857604980469e+01
9.426000000000000000e+03,1.588986662342859724e+01,2.567166090011596680e+00,1.815480232238769531e+01
9.427000000000000000e+03,1.587218863996793417e+01,2.562350034713745117e+00,1.784007072448730469e+01
9.428000000000000000e+03,1.586695381170735253e+01,2.561718225479125977e+00,1.816125679016113281e+01
9.429000000000000000e+03,1.583676072630325393e+01,2.557456493377685547e+00,1.773509216308593750e+01
9.430000000000000000e+03,1.583548859290446131e+01,2.556115388870239258e+00,1.793080139160156250e+01
9.431000000000000000e+03,1.581906074005434526e+01,2.552676200866699219e+00,1.754348373413085938e+01
9.432000000000000000e+03,1.585183877550569065e+01,2.550536394119262695e+00,1.776686096191406250e+01
9.433000000000000000e+03,1.587704776911412630e+01,2.548068761825561523e+00,1.753827667236328125e+01
9.434000000000000000e+03,1.599087674073833298e+01,2.544981241226196289e+00,1.785471153259277344e+01
9.435000000000000000e+03,1.609851403249304624e+01,2.543759346008300781e+00,1.773890113830566406e+01
9.436000000000000000e+03,1.638887713315244810e+01,2.539628744125366211e+00,1.806544303894042969e+01
9.437000000000000000e+03,1.664491429128344180e+01,2.540248632431030273e+00,1.790109062194824219e+01
9.438000000000000000e+03,1.731082048766042192e+01,2.535194158554077148e+00,1.812973976135253906e+01
9.439000000000000000e+03,1.777437543984727597e+01,2.538585662841796875e+00,1.783030128479003906e+01
9.440000000000000000e+03,1.911911637911505224e+01,2.532970905303955078e+00,1.796814727783203125e+01
9.441000000000000000e+03,1.961805427226257237e+01,2.540200948715209961e+00,1.764272499084472656e+01
9.442000000000000000e+03,2.160857102728822099e+01,2.534633874893188477e+00,1.776230621337890625e+01
9.443000000000000000e+03,2.143282033992563740e+01,2.545732259750366211e+00,1.767128753662109375e+01
9.444000000000000000e+03,2.282423981214093089e+01,2.540802955627441406e+00,1.773396492004394531e+01
9.445000000000000000e+03,2.174320905670321480e+01,2.553069591522216797e+00,1.809779548645019531e+01
9.446000000000000000e+03,2.168480858567559366e+01,2.549290657043457031e+00,1.796256828308105469e+01
9.447000000000000000e+03,2.113324411377050893e+01,2.559012174606323242e+00,1.871949195861816406e+01
9.448000000000000000e+03,2.113939403135621120e+01,2.557724714279174805e+00,1.832232856750488281e+01
9.449000000000000000e+03,2.237176836532758273e+01,2.563822269439697266e+00,1.910406112670898438e+01
9.450000000000000000e+03,2.237961173380486812e+01,2.567982673645019531e+00,1.856066322326660156e+01
9.451000000000000000e+03,2.454167049116826504e+01,2.570706605911254883e+00,1.893063163757324219e+01
9.452000000000000000e+03,2.191431783976457126e+01,2.581864595413208008e+00,1.872684860229492188e+01
9.453000000000000000e+03,2.136262405431545375e+01,2.580666542053222656e+00,1.839138603210449219e+01
9.454000000000000000e+03,1.907532675812788980e+01,2.593827247619628906e+00,1.893585586547851562e+01
9.455000000000000000e+03,1.841731090538045734e+01,2.591490745544433594e+00,1.786925888061523438e+01
9.456000000000000000e+03,1.867533025935235003e+01,2.603811025619506836e+00,1.887421226501464844e+01
9.457000000000000000e+03,1.866569808628237226e+01,2.602285146713256836e+00,1.739569091796875000e+01
9.458000000000000000e+03,1.896476626042496250e+01,2.614343166351318359e+00,1.825376510620117188e+01
9.459000000000000000e+03,1.790848717382195332e+01,2.613961696624755859e+00,1.725935554504394531e+01
9.460000000000000000e+03,1.718671210864861720e+01,2.622926235198974609e+00,1.780117034912109375e+01
9.461000000000000000e+03,1.665708329273027388e+01,2.625358104705810547e+00,1.790524482727050781e+01
9.462000000000000000e+03,1.688254687844303348e+01,2.628695964813232422e+00,1.802706336975097656e+01
9.463000000000000000e+03,1.761740263059712319e+01,2.633881568908691406e+00,1.882310104370117188e+01
9.464000000000000000e+03,1.824744183642884110e+01,2.632635831832885742e+00,1.819981384277343750e+01
9.465000000000000000e+03,1.894894469590851571e+01,2.638858556747436523e+00,1.891230392456054688e+01
9.466000000000000000e+03,1.850216373797895741e+01,2.635031938552856445e+00,1.784634971618652344e+01
9.467000000000000000e+03,1.810432393138771445e+01,2.641886472702026367e+00,1.817639923095703125e+01
9.468000000000000000e+03,1.746995673748854827e+01,2.637159824371337891e+00,1.747734832763671875e+01
9.469000000000000000e+03,1.699157066085935952e+01,2.643465995788574219e+00,1.758771896362304688e+01
9.470000000000000000e+03,1.699351318609566164e+01,2.639460563659667969e+00,1.747254371643066406e+01
9.471000000000000000e+03,1.679972108428138711e+01,2.643370628356933594e+00,1.741468048095703125e+01
9.472000000000000000e+03,1.683095722475265887e+01,2.640259265899658203e+00,1.764898300170898438e+01
9.473000000000000000e+03,1.633007864073413984e+01,2.641123533248901367e+00,1.762102317810058594e+01
9.474000000000000000e+03,1.598447545022736094e+01,2.638703584671020508e+00,1.804948806762695312e+01
9.475000000000000000e+03,1.570072689385462539e+01,2.636331319808959961e+00,1.822188568115234375e+01
9.476000000000000000e+03,1.568497146900740624e+01,2.635127305984497070e+00,1.849887084960937500e+01
9.477000000000000000e+03,1.591330465187611409e+01,2.629947662353515625e+00,1.856837463378906250e+01
9.478000000000000000e+03,1.621769392189340664e+01,2.629417181015014648e+00,1.834922599792480469e+01
9.479000000000000000e+03,1.663412496997617396e+01,2.623242139816284180e+00,1.796134948730468750e+01
9.480000000000000000e+03,1.669201030823019138e+01,2.623337507247924805e+00,1.742179489135742188e+01
9.481000000000000000e+03,1.688933721574702318e+01,2.617293596267700195e+00,1.690544128417968750e+01
9.482000000000000000e+03,1.661947380745530722e+01,2.618223428726196289e+00,1.675889968872070312e+01
9.483000000000000000e+03,1.652072249388058367e+01,2.611941099166870117e+00,1.664881515502929688e+01
9.484000000000000000e+03,1.629572935838021053e+01,2.612042427062988281e+00,1.724199485778808594e+01
9.485000000000000000e+03,1.622725057959214823e+01,2.605825662612915039e+00,1.738693618774414062e+01
9.486000000000000000e+03,1.622563714628050136e+01,2.603870630264282227e+00,1.817825317382812500e+01
9.487000000000000000e+03,1.623103948742670610e+01,2.598303556442260742e+00,1.798573875427246094e+01
9.488000000000000000e+03,1.627988979535231095e+01,2.595430612564086914e+00,1.828027915954589844e+01
9.489000000000000000e+03,1.618446342741232513e+01,2.590501308441162109e+00,1.767408180236816406e+01
9.490000000000000000e+03,1.611556420782556387e+01,2.587175369262695312e+00,1.758894920349121094e+01
9.491000000000000000e+03,1.594788204938047116e+01,2.582907676696777344e+00,1.714594650268554688e+01
9.492000000000000000e+03,1.582929730668335644e+01,2.578222751617431641e+00,1.715542793273925781e+01
9.493000000000000000e+03,1.573394775808556290e+01,2.574551105499267578e+00,1.725758552551269531e+01
9.494000000000000000e+03,1.569996717828410837e+01,2.568697929382324219e+00,1.741181182861328125e+01
9.495000000000000000e+03,1.571480226618337284e+01,2.565419673919677734e+00,1.784873390197753906e+01
9.496000000000000000e+03,1.575878573252768255e+01,2.559554576873779297e+00,1.782730293273925781e+01
9.497000000000000000e+03,1.583782768164053323e+01,2.557134628295898438e+00,1.816213226318359375e+01
9.498000000000000000e+03,1.590265793573567699e+01,2.551501989364624023e+00,1.777162933349609375e+01
9.499000000000000000e+03,1.599373171940286298e+01,2.550250291824340820e+00,1.790346717834472656e+01
9.500000000000000000e+03,1.605124486990919763e+01,2.544540166854858398e+00,1.730489540100097656e+01
9.501000000000000000e+03,1.615306166779162922e+01,2.544164657592773438e+00,1.742931175231933594e+01
9.502000000000000000e+03,1.622501199521300919e+01,2.538609504699707031e+00,1.694211006164550781e+01
9.503000000000000000e+03,1.637265711854540129e+01,2.539038658142089844e+00,1.727266311645507812e+01
9.504000000000000000e+03,1.651274996407547491e+01,2.533793449401855469e+00,1.706305885314941406e+01
9.505000000000000000e+03,1.676475504484127299e+01,2.535301446914672852e+00,1.756556320190429688e+01
9.506000000000000000e+03,1.703850807415978608e+01,2.530205249786376953e+00,1.747799301147460938e+01
9.507000000000000000e+03,1.746168211289897343e+01,2.532619237899780273e+00,1.789802742004394531e+01
9.508000000000000000e+03,1.793778907679608636e+01,2.527719736099243164e+00,1.773567008972167969e+01
9.509000000000000000e+03,1.858096921475090824e+01,2.530878782272338867e+00,1.791294670104980469e+01
9.510000000000000000e+03,1.927157112322565879e+01,2.526861429214477539e+00,1.768377685546875000e+01
9.511000000000000000e+03,2.006251669442617924e+01,2.531105279922485352e+00,1.770379066467285156e+01
9.512000000000000000e+03,2.077672687863249124e+01,2.528965473175048828e+00,1.759416389465332031e+01
9.513000000000000000e+03,2.130441395533246052e+01,2.534097433090209961e+00,1.764263153076171875e+01
9.514000000000000000e+03,2.143798857816833348e+01,2.534520626068115234e+00,1.780478286743164062e+01
9.515000000000000000e+03,2.106316085998226129e+01,2.539181709289550781e+00,1.796619987487792969e+01
9.516000000000000000e+03,2.008906092626424567e+01,2.541792392730712891e+00,1.835415267944335938e+01
9.517000000000000000e+03,1.890747260001083063e+01,2.544206380844116211e+00,1.853172683715820312e+01
9.518000000000000000e+03,1.755250562419545446e+01,2.548164129257202148e+00,1.888537025451660156e+01
9.519000000000000000e+03,1.664474671130089689e+01,2.547484636306762695e+00,1.884403610229492188e+01
9.520000000000000000e+03,1.608892461906068050e+01,2.552920579910278320e+00,1.892498779296875000e+01
9.521000000000000000e+03,1.612667141537632176e+01,2.549552917480468750e+00,1.852992057800292969e+01
9.522000000000000000e+03,1.646077054300988607e+01,2.557271718978881836e+00,1.843302536010742188e+01
9.523000000000000000e+03,1.717632130351972464e+01,2.551925182342529297e+00,1.782625007629394531e+01
9.524000000000000000e+03,1.777956974572542492e+01,2.562218904495239258e+00,1.793997383117675781e+01
9.525000000000000000e+03,1.860062835377968682e+01,2.555078268051147461e+00,1.733021926879882812e+01
9.526000000000000000e+03,1.895184966943172711e+01,2.567625045776367188e+00,1.790578460693359375e+01
9.527000000000000000e+03,1.942026438220294438e+01,2.558606863021850586e+00,1.724219894409179688e+01
9.528000000000000000e+03,1.938163171861855005e+01,2.572518587112426758e+00,1.819200897216796875e+01
9.529000000000000000e+03,1.944057141394473831e+01,2.562004327774047852e+00,1.729887008666992188e+01
9.530000000000000000e+03,1.925752395565524466e+01,2.575892210006713867e+00,1.845847892761230469e+01
9.531000000000000000e+03,1.918174705972996108e+01,2.564847469329833984e+00,1.736112976074218750e+01
9.532000000000000000e+03,1.913437548447718228e+01,2.577662467956542969e+00,1.865203475952148438e+01
9.533000000000000000e+03,1.900557460426220047e+01,2.567523717880249023e+00,1.757891845703125000e+01
9.534000000000000000e+03,1.899615468060234846e+01,2.578759193420410156e+00,1.883752632141113281e+01
9.535000000000000000e+03,1.865319546723380029e+01,2.571278810501098633e+00,1.798676490783691406e+01
9.536000000000000000e+03,1.837943730072297299e+01,2.580231428146362305e+00,1.887879371643066406e+01
9.537000000000000000e+03,1.794295214352459311e+01,2.576714754104614258e+00,1.832814025878906250e+01
9.538000000000000000e+03,1.749504880698902198e+01,2.582544088363647461e+00,1.861260414123535156e+01
9.539000000000000000e+03,1.725871156644922877e+01,2.582895755767822266e+00,1.841493988037109375e+01
9.540000000000000000e+03,1.692154558659259322e+01,2.585321664810180664e+00,1.816391944885253906e+01
9.541000000000000000e+03,1.688669712099655484e+01,2.588135004043579102e+00,1.837250900268554688e+01
9.542000000000000000e+03,1.666135965004790265e+01,2.587372064590454102e+00,1.785372543334960938e+01
9.543000000000000000e+03,1.661849052350746447e+01,2.591073513031005859e+00,1.837396240234375000e+01
9.544000000000000000e+03,1.637861217828298521e+01,2.587687969207763672e+00,1.777978706359863281e+01
9.545000000000000000e+03,1.623378890843624234e+01,2.591115236282348633e+00,1.831832313537597656e+01
9.546000000000000000e+03,1.600204269107866395e+01,2.586162090301513672e+00,1.769239997863769531e+01
9.547000000000000000e+03,1.586074533047491819e+01,2.588540315628051758e+00,1.798774147033691406e+01
9.548000000000000000e+03,1.575122671629003435e+01,2.583235502243041992e+00,1.739665031433105469e+01
9.549000000000000000e+03,1.573502126381572275e+01,2.584433555603027344e+00,1.746284866333007812e+01
9.550000000000000000e+03,1.580333846131537712e+01,2.579504251480102539e+00,1.710857391357421875e+01
9.551000000000000000e+03,1.591039651980241842e+01,2.579981088638305664e+00,1.715271759033203125e+01
9.552000000000000000e+03,1.613087747854130782e+01,2.575594186782836914e+00,1.717640113830566406e+01
9.553000000000000000e+03,1.625392800723616915e+01,2.575778961181640625e+00,1.729966163635253906e+01
9.554000000000000000e+03,1.653377977825989475e+01,2.571904659271240234e+00,1.757194328308105469e+01
9.555000000000000000e+03,1.654606259425220927e+01,2.571988105773925781e+00,1.767467689514160156e+01
9.556000000000000000e+03,1.676220369954800304e+01,2.568435668945312500e+00,1.790316009521484375e+01
9.557000000000000000e+03,1.661608868837452135e+01,2.568554878234863281e+00,1.786682701110839844e+01
9.558000000000000000e+03,1.668732102223422942e+01,2.564978599548339844e+00,1.787013435363769531e+01
9.559000000000000000e+03,1.645208527107149621e+01,2.565109729766845703e+00,1.775167846679687500e+01
9.560000000000000000e+03,1.640168944377933258e+01,2.561277151107788086e+00,1.758154487609863281e+01
9.561000000000000000e+03,1.618779053627525144e+01,2.561289072036743164e+00,1.757726097106933594e+01
9.562000000000000000e+03,1.610580299359550338e+01,2.557146549224853516e+00,1.738105964660644531e+01
9.563000000000000000e+03,1.598062682979076143e+01,2.557116746902465820e+00,1.761977767944335938e+01
9.564000000000000000e+03,1.593319533869765792e+01,2.552634477615356445e+00,1.743658447265625000e+01
9.565000000000000000e+03,1.590361104886212118e+01,2.552843093872070312e+00,1.786216163635253906e+01
9.566000000000000000e+03,1.590206557304265544e+01,2.548074722290039062e+00,1.758958244323730469e+01
9.567000000000000000e+03,1.594384586518327751e+01,2.548748254776000977e+00,1.805413436889648438e+01
9.568000000000000000e+03,1.596925647684195226e+01,2.543812990188598633e+00,1.759262847900390625e+01
9.569000000000000000e+03,1.605837480325095967e+01,2.545136213302612305e+00,1.802737808227539062e+01
9.570000000000000000e+03,1.609314855075761486e+01,2.540034055709838867e+00,1.740763092041015625e+01
9.571000000000000000e+03,1.621573099668599482e+01,2.542233467102050781e+00,1.788475608825683594e+01
9.572000000000000000e+03,1.625463868904536824e+01,2.536851167678833008e+00,1.723374366760253906e+01
9.573000000000000000e+03,1.640396915949004608e+01,2.540081739425659180e+00,1.785674285888671875e+01
9.574000000000000000e+03,1.644922262238675614e+01,2.534306049346923828e+00,1.725077629089355469e+01
9.575000000000000000e+03,1.661993883779059189e+01,2.538603544235229492e+00,1.801495552062988281e+01
9.576000000000000000e+03,1.667986204762572910e+01,2.532267570495605469e+00,1.741184806823730469e+01
9.577000000000000000e+03,1.686558130288880264e+01,2.537715435028076172e+00,1.820978736877441406e+01
9.578000000000000000e+03,1.696427077103618331e+01,2.530694007873535156e+00,1.753278160095214844e+01
9.579000000000000000e+03,1.715948866661088701e+01,2.537477016448974609e+00,1.827426338195800781e+01
9.580000000000000000e+03,1.734566422480363812e+01,2.529823780059814453e+00,1.752783584594726562e+01
9.581000000000000000e+03,1.754493895107302848e+01,2.538180351257324219e+00,1.821225547790527344e+01
9.582000000000000000e+03,1.789050214584123211e+01,2.530121803283691406e+00,1.748610305786132812e+01
9.583000000000000000e+03,1.805371058103242277e+01,2.540224790573120117e+00,1.815140151977539062e+01
9.584000000000000000e+03,1.860113933673110154e+01,2.532112598419189453e+00,1.752709197998046875e+01
9.585000000000000000e+03,1.856313176444356117e+01,2.543818950653076172e+00,1.816581916809082031e+01
9.586000000000000000e+03,1.913635880858263860e+01,2.536189556121826172e+00,1.765284729003906250e+01
9.587000000000000000e+03,1.861244113466458217e+01,2.548485994338989258e+00,1.820785903930664062e+01
9.588000000000000000e+03,1.871437020405412710e+01,2.541989088058471680e+00,1.777044486999511719e+01
9.589000000000000000e+03,1.773467822357398305e+01,2.552729845046997070e+00,1.819322776794433594e+01
9.590000000000000000e+03,1.721097340947825671e+01,2.547872066497802734e+00,1.780397224426269531e+01
9.591000000000000000e+03,1.636935368377208633e+01,2.554941177368164062e+00,1.807784652709960938e+01
9.592000000000000000e+03,1.587369512227781776e+01,2.551841735839843750e+00,1.773284912109375000e+01
9.593000000000000000e+03,1.560290955883742647e+01,2.554821968078613281e+00,1.786989212036132812e+01
9.594000000000000000e+03,1.561472104455051735e+01,2.553242444992065430e+00,1.758599662780761719e+01
9.595000000000000000e+03,1.586717668594426200e+01,2.553319931030273438e+00,1.764651298522949219e+01
9.596000000000000000e+03,1.623664107579984872e+01,2.553021907806396484e+00,1.745293045043945312e+01
9.597000000000000000e+03,1.683015497275582106e+01,2.551788091659545898e+00,1.752194976806640625e+01
9.598000000000000000e+03,1.721963673872198797e+01,2.552491426467895508e+00,1.741675758361816406e+01
9.599000000000000000e+03,1.796221492927796604e+01,2.551424503326416016e+00,1.751964950561523438e+01
9.600000000000000000e+03,1.818389018777849486e+01,2.552264928817749023e+00,1.744675445556640625e+01
9.601000000000000000e+03,1.887160783478858050e+01,2.552735805511474609e+00,1.754686164855957031e+01
9.602000000000000000e+03,1.897795698792051411e+01,2.552342414855957031e+00,1.744912147521972656e+01
9.603000000000000000e+03,1.948122238462800837e+01,2.555257081985473633e+00,1.754092979431152344e+01
9.604000000000000000e+03,1.964309765511194783e+01,2.552497386932373047e+00,1.740389633178710938e+01
9.605000000000000000e+03,1.988638059906347166e+01,2.557945251464843750e+00,1.755390357971191406e+01
9.606000000000000000e+03,2.009032681459836311e+01,2.552282810211181641e+00,1.737806892395019531e+01
9.607000000000000000e+03,1.992858556586275043e+01,2.559787034988403320e+00,1.767872810363769531e+01
9.608000000000000000e+03,1.993695938111947896e+01,2.551472187042236328e+00,1.745151519775390625e+01
9.609000000000000000e+03,1.929900049904010473e+01,2.560210227966308594e+00,1.796269035339355469e+01
9.610000000000000000e+03,1.895897080207444674e+01,2.550458908081054688e+00,1.765839767456054688e+01
9.611000000000000000e+03,1.811317788544997853e+01,2.559232711791992188e+00,1.835514831542968750e+01
9.612000000000000000e+03,1.760099771154387227e+01,2.549934387207031250e+00,1.792498016357421875e+01
9.613000000000000000e+03,1.697552812603067096e+01,2.557569742202758789e+00,1.867609214782714844e+01
9.614000000000000000e+03,1.663164471797763611e+01,2.550417184829711914e+00,1.805624961853027344e+01
9.615000000000000000e+03,1.642005656158388049e+01,2.556467056274414062e+00,1.868333625793457031e+01
9.616000000000000000e+03,1.633214818421511438e+01,2.552300691604614258e+00,1.787271308898925781e+01
9.617000000000000000e+03,1.642490128485647105e+01,2.556830644607543945e+00,1.828666687011718750e+01
9.618000000000000000e+03,1.639843842849550271e+01,2.555793523788452148e+00,1.745475578308105469e+01
9.619000000000000000e+03,1.654373526839016506e+01,2.558642625808715820e+00,1.773560523986816406e+01
9.620000000000000000e+03,1.637607097023419911e+01,2.560222148895263672e+00,1.716860771179199219e+01
9.621000000000000000e+03,1.636600149519846781e+01,2.560931444168090820e+00,1.743278503417968750e+01
9.622000000000000000e+03,1.607234140049229154e+01,2.563822269439697266e+00,1.730049133300781250e+01
9.623000000000000000e+03,1.591048815173484599e+01,2.562183141708374023e+00,1.750871467590332031e+01
9.624000000000000000e+03,1.566748788675841908e+01,2.564966678619384766e+00,1.772563934326171875e+01
9.625000000000000000e+03,1.553550132900186398e+01,2.561199665069580078e+00,1.769406890869140625e+01
9.626000000000000000e+03,1.546055805472433065e+01,2.563345432281494141e+00,1.803782844543457031e+01
9.627000000000000000e+03,1.547526086307947324e+01,2.557903528213500977e+00,1.762988090515136719e+01
9.628000000000000000e+03,1.556056021581110116e+01,2.559697628021240234e+00,1.797977828979492188e+01
9.629000000000000000e+03,1.568681388395877008e+01,2.553260326385498047e+00,1.725582504272460938e+01
9.630000000000000000e+03,1.587847897354418158e+01,2.555191516876220703e+00,1.769587326049804688e+01
9.631000000000000000e+03,1.602932902259601988e+01,2.548402547836303711e+00,1.686473464965820312e+01
9.632000000000000000e+03,1.628781994703591707e+01,2.550947666168212891e+00,1.754925727844238281e+01
9.633000000000000000e+03,1.639990085540559761e+01,2.544033527374267578e+00,1.677006530761718750e+01
9.634000000000000000e+03,1.668887728243248247e+01,2.547538280487060547e+00,1.771751785278320312e+01
9.635000000000000000e+03,1.672304950793504830e+01,2.540367841720581055e+00,1.697444534301757812e+01
9.636000000000000000e+03,1.698228460106907534e+01,2.544826269149780273e+00,1.802694129943847656e+01
9.637000000000000000e+03,1.692255447041160110e+01,2.537316083908081055e+00,1.721926116943359375e+01
9.638000000000000000e+03,1.708503008443882010e+01,2.542412281036376953e+00,1.818405532836914062e+01
9.639000000000000000e+03,1.695628693409907584e+01,2.534651756286621094e+00,1.729274177551269531e+01
9.640000000000000000e+03,1.700288574416057585e+01,2.540022134780883789e+00,1.807817459106445312e+01
9.641000000000000000e+03,1.686842323863847781e+01,2.532225847244262695e+00,1.720715332031250000e+01
9.642000000000000000e+03,1.685673712568804561e+01,2.537512779235839844e+00,1.782421112060546875e+01
9.643000000000000000e+03,1.678619798562210264e+01,2.530026435852050781e+00,1.710517501831054688e+01
9.644000000000000000e+03,1.680812404416291272e+01,2.534902095794677734e+00,1.757822990417480469e+01
9.645000000000000000e+03,1.685050155584311327e+01,2.528131008148193359e+00,1.707427215576171875e+01
9.646000000000000000e+03,1.696836304298997078e+01,2.532494068145751953e+00,1.739229202270507812e+01
9.647000000000000000e+03,1.715280475917221992e+01,2.526813745498657227e+00,1.710246276855468750e+01
9.648000000000000000e+03,1.737225380463879532e+01,2.530825138092041016e+00,1.725955963134765625e+01
9.649000000000000000e+03,1.770429916231855927e+01,2.526628971099853516e+00,1.718237113952636719e+01
9.650000000000000000e+03,1.795942919011260130e+01,2.530521154403686523e+00,1.722424316406250000e+01
9.651000000000000000e+03,1.836572485258020038e+01,2.528125047683715820e+00,1.736750030517578125e+01
9.652000000000000000e+03,1.849470746475175886e+01,2.531981468200683594e+00,1.737028312683105469e+01
9.653000000000000000e+03,1.874870742889366682e+01,2.531361579895019531e+00,1.768656158447265625e+01
9.654000000000000000e+03,1.855061020271620009e+01,2.534943819046020508e+00,1.769773674011230469e+01
9.655000000000000000e+03,1.837863900028583330e+01,2.535593509674072266e+00,1.803985023498535156e+01
9.656000000000000000e+03,1.784562800080362877e+01,2.538335323333740234e+00,1.805383682250976562e+01
9.657000000000000000e+03,1.729449889031747389e+01,2.539485692977905273e+00,1.823392868041992188e+01
9.658000000000000000e+03,1.673553901042800618e+01,2.540802955627441406e+00,1.822676467895507812e+01
9.659000000000000000e+03,1.623384109664289099e+01,2.541995048522949219e+00,1.813558959960937500e+01
9.660000000000000000e+03,1.598912719587103837e+01,2.541756629943847656e+00,1.811854553222656250e+01
9.661000000000000000e+03,1.584034914807508443e+01,2.543210983276367188e+00,1.779102897644042969e+01
9.662000000000000000e+03,1.601398238300418342e+01,2.541768550872802734e+00,1.782709884643554688e+01
9.663000000000000000e+03,1.612234360293301449e+01,2.544170618057250977e+00,1.740830993652343750e+01
9.664000000000000000e+03,1.660882870670267408e+01,2.542036771774291992e+00,1.755710601806640625e+01
9.665000000000000000e+03,1.665616227169833863e+01,2.546006441116333008e+00,1.720067024230957031e+01
9.666000000000000000e+03,1.717928953631163580e+01,2.543550729751586914e+00,1.743100547790527344e+01
9.667000000000000000e+03,1.689704399681675895e+01,2.549016475677490234e+00,1.723086547851562500e+01
9.668000000000000000e+03,1.708959370239776376e+01,2.546244859695434570e+00,1.741468048095703125e+01
9.669000000000000000e+03,1.654341678844713925e+01,2.552253007888793945e+00,1.742161750793457031e+01
9.670000000000000000e+03,1.635111191954405996e+01,2.548855543136596680e+00,1.742699241638183594e+01
9.671000000000000000e+03,1.590207272931083793e+01,2.554160356521606445e+00,1.766089439392089844e+01
9.672000000000000000e+03,1.569563154945069527e+01,2.549725770950317383e+00,1.740973472595214844e+01
9.673000000000000000e+03,1.557029437305263642e+01,2.553850412368774414e+00,1.783980178833007812e+01
9.674000000000000000e+03,1.560954499897530567e+01,2.548176050186157227e+00,1.730064964294433594e+01
9.675000000000000000e+03,1.577914413845056174e+01,2.551627159118652344e+00,1.788186836242675781e+01
9.676000000000000000e+03,1.599024562900034852e+01,2.544927597045898438e+00,1.708930397033691406e+01
9.677000000000000000e+03,1.633407250606539662e+01,2.548652887344360352e+00,1.782472229003906250e+01
9.678000000000000000e+03,1.652415389070817753e+01,2.541327476501464844e+00,1.688325881958007812e+01
9.679000000000000000e+03,1.691054050342279069e+01,2.546155452728271484e+00,1.779900932312011719e+01
9.680000000000000000e+03,1.695982987967777689e+01,2.538317441940307617e+00,1.682383155822753906e+01
9.681000000000000000e+03,1.726108980879290300e+01,2.544641494750976562e+00,1.788647079467773438e+01
9.682000000000000000e+03,1.717270831367721939e+01,2.536153793334960938e+00,1.694411087036132812e+01
9.683000000000000000e+03,1.731640303907808587e+01,2.543771266937255859e+00,1.803084373474121094e+01
9.684000000000000000e+03,1.718525002009157276e+01,2.534550428390502930e+00,1.713740730285644531e+01
