Iter,Loss,L2
1.200000000000000000e+02,1.553153320312500000e+03,1.401623606681823730e+00
1.210000000000000000e+02,1.554495483398437500e+03,1.396652460098266602e+00
1.220000000000000000e+02,1.548752929687500000e+03,1.391267895698547363e+00
1.230000000000000000e+02,1.547469604492187500e+03,1.388242125511169434e+00
1.240000000000000000e+02,1.550358764648437500e+03,1.386575698852539062e+00
1.250000000000000000e+02,1.547891235351562500e+03,1.390178084373474121e+00
1.260000000000000000e+02,1.543744140625000000e+03,1.394031763076782227e+00
1.270000000000000000e+02,1.545116455078125000e+03,1.392698407173156738e+00
1.280000000000000000e+02,1.545541870117187500e+03,1.390341877937316895e+00
1.290000000000000000e+02,1.541984130859375000e+03,1.386051893234252930e+00
1.300000000000000000e+02,1.541054565429687500e+03,1.381145596504211426e+00
1.310000000000000000e+02,1.542245239257812500e+03,1.380841135978698730e+00
1.320000000000000000e+02,1.540587524414062500e+03,1.382038354873657227e+00
1.330000000000000000e+02,1.537967163085937500e+03,1.386159181594848633e+00
1.340000000000000000e+02,1.537196044921875000e+03,1.391178011894226074e+00
1.350000000000000000e+02,1.537673950195312500e+03,1.391321778297424316e+00
1.360000000000000000e+02,1.536600219726562500e+03,1.390819311141967773e+00
1.370000000000000000e+02,1.534320800781250000e+03,1.389220833778381348e+00
1.380000000000000000e+02,1.533219726562500000e+03,1.387965798377990723e+00
1.390000000000000000e+02,1.533387207031250000e+03,1.389357686042785645e+00
1.400000000000000000e+02,1.532817749023437500e+03,1.390382409095764160e+00
1.410000000000000000e+02,1.531681762695312500e+03,1.393902540206909180e+00
1.420000000000000000e+02,1.530165405273437500e+03,1.393943905830383301e+00
1.430000000000000000e+02,1.528739501953125000e+03,1.392423391342163086e+00
1.440000000000000000e+02,1.527132690429687500e+03,1.390127062797546387e+00
1.450000000000000000e+02,1.525975097656250000e+03,1.388184905052185059e+00
1.460000000000000000e+02,1.525342773437500000e+03,1.388577580451965332e+00
1.470000000000000000e+02,1.524626953125000000e+03,1.388651251792907715e+00
1.480000000000000000e+02,1.524188964843750000e+03,1.392116189002990723e+00
1.490000000000000000e+02,1.524116943359375000e+03,1.391188502311706543e+00
1.500000000000000000e+02,1.525967041015625000e+03,1.392794847488403320e+00
1.510000000000000000e+02,1.528282470703125000e+03,1.387953996658325195e+00
1.520000000000000000e+02,1.539408081054687500e+03,1.392006516456604004e+00
1.530000000000000000e+02,1.549754272460937500e+03,1.385413885116577148e+00
1.540000000000000000e+02,1.599075561523437500e+03,1.396030902862548828e+00
1.550000000000000000e+02,1.578749755859375000e+03,1.389035582542419434e+00
1.560000000000000000e+02,1.601179687500000000e+03,1.396978855133056641e+00
1.570000000000000000e+02,1.527273559570312500e+03,1.392688632011413574e+00
1.580000000000000000e+02,1.506296386718750000e+03,1.386348366737365723e+00
1.590000000000000000e+02,1.528928222656250000e+03,1.391008496284484863e+00
1.600000000000000000e+02,1.546737060546875000e+03,1.386638760566711426e+00
1.610000000000000000e+02,1.573070556640625000e+03,1.400329589843750000e+00
1.620000000000000000e+02,1.511699340820312500e+03,1.400905847549438477e+00
1.630000000000000000e+02,1.496803222656250000e+03,1.393357634544372559e+00
1.640000000000000000e+02,1.521054565429687500e+03,1.395610809326171875e+00
1.650000000000000000e+02,1.518042480468750000e+03,1.388616561889648438e+00
1.660000000000000000e+02,1.506848266601562500e+03,1.392563819885253906e+00
